possibly_sensitive,created_at,lang,text,tweet_id,type
False,2021-11-28T14:11:58.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464960260725035015,retweeted
False,2021-11-28T14:11:34.000Z,in,eh black widow keren juga wkwkwkwk ciwi ciwi tangguhh,1464960159021613060,
False,2021-11-28T14:10:25.000Z,ja,私はマウスがLogicool G502 Hero、キーボードがRazer Black Widowのオレンジ軸デス。,1464959871624052736,
True,2021-11-28T14:09:33.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464959650999279626,retweeted
True,2021-11-28T14:09:13.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464959569575047173,retweeted
False,2021-11-28T14:07:40.000Z,es,@cosme_fulanitoa Black Widow me pareció muy mala pero coincido con la mayoría,1464959179580399619,replied_to
True,2021-11-28T14:07:22.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464959104326242309,retweeted
True,2021-11-28T14:06:48.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464958962017648643,retweeted
False,2021-11-28T14:06:38.000Z,th,RT @JJC110530: พี่ซังยอนให้เจคอบเป็นทั้ง black widow และสไปดี้เลยเหรอ https://t.co/2CNPA5DWk4,1464958918434574338,retweeted
False,2021-11-28T14:06:25.000Z,tl,natasha romanoff aka black widow https://t.co/crfJLhNu0b,1464958864646758400,quoted
False,2021-11-28T14:05:17.000Z,fr,"@CritikCapitaine Je l'ai quand même placer au dessus de Fast And Furious 9, Black Widow, Army of the Dead et Venom 2...
Mais bon, il est vraiment pas bon...",1464958577781710850,replied_to
False,2021-11-28T14:05:13.000Z,en,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,1464958560991727616,retweeted
False,2021-11-28T14:05:13.000Z,pl,@nvme97 Kupiłam Ali black widow na dvd na święta a się okazało ze sama sobie kupiła ten film xD,1464958560878608388,replied_to
True,2021-11-28T14:04:54.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464958481178382341,retweeted
False,2021-11-28T14:04:53.000Z,en,Black widow hehe sorry https://t.co/ewzGdailcE,1464958477118279684,quoted
False,2021-11-28T14:04:20.000Z,en,@33amelinium Black Widow aaaaaa,1464958340333768713,replied_to
False,2021-11-28T14:04:20.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464958338169327622,retweeted
True,2021-11-28T14:03:41.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464958178416812042,retweeted
False,2021-11-28T14:02:50.000Z,en,@obliviate_ag @rosesforhazz black widow,1464957961810456579,replied_to
False,2021-11-28T14:02:42.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464957928704602117,retweeted
False,2021-11-28T14:02:22.000Z,pl,"@obliviate_ag Upside Down zawsze mi się kojarzy ze ST ale fakt że w Black Widow też była ta jedna scena, kurde",1464957847003967489,replied_to
False,2021-11-28T14:02:18.000Z,th,RT @JJC110530: พี่ซังยอนให้เจคอบเป็นทั้ง black widow และสไปดี้เลยเหรอ https://t.co/2CNPA5DWk4,1464957827198648320,retweeted
False,2021-11-28T14:01:36.000Z,en,@obliviate_ag @rosesforhazz Black widow?,1464957650823749635,replied_to
False,2021-11-28T14:01:24.000Z,en,@obliviate_ag @rosesforhazz black widow,1464957603205816320,replied_to
False,2021-11-28T14:00:49.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464957455981445123,retweeted
False,2021-11-28T14:00:27.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464957363698298884,retweeted
False,2021-11-28T14:00:23.000Z,en,@obliviate_ag Black Widow,1464957344543031296,replied_to
False,2021-11-28T14:00:20.000Z,th,พี่ซังยอนให้เจคอบเป็นทั้ง black widow และสไปดี้เลยเหรอ https://t.co/2CNPA5DWk4,1464957334468235269,
False,2021-11-28T14:00:10.000Z,en,"@CultureCrave Eternals , then Shang chi , then black widow then venom",1464957290369495040,replied_to
False,2021-11-28T13:59:57.000Z,de,"RT @Forsaken53ews: Moin Leude!

Heute um 18 Uhr werde ich das Upper Bracket Final der Div. 3-4 Playoffs zwischen @lol_aspire Fire &amp; ""BLACK…",1464957238141861890,retweeted
True,2021-11-28T13:59:54.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464957225340858369,retweeted
False,2021-11-28T13:59:41.000Z,en,RT @dianastark1d: Scarlett Johansson // Black Widow https://t.co/5rhcdEg6Zx,1464957168587845640,retweeted
False,2021-11-28T13:59:32.000Z,ca,RT @disneydumb: a abertura de black widow: https://t.co/EflYCu2jbJ,1464957133070426113,retweeted
False,2021-11-28T13:58:24.000Z,en,"RT @DamnSoHot3: KBI-031 A Widow Who Is Attracted To And Desires A Black Man She Buried Her Sorrow With Her Husband's Friend

👧 Actress : Ho…",1464956847069167617,retweeted
False,2021-11-28T13:58:02.000Z,en,@Stray_Kids @_childof2min CAN I BE YO BLACK WIDOW #StrayKidsComeback,1464956752428888070,replied_to
False,2021-11-28T13:56:32.000Z,en,"RT @FrantzJeanPierr: Happy birthday to you. Happy birthday to you. Happy birthday dear Scarlett Johansson AKA Black Widow, happy birthday t…",1464956375293997063,retweeted
False,2021-11-28T13:55:16.000Z,es,"@assdfg27 @LucasSG3894 @mydisneylatino Además si lo pueden hacer lo hicieron con Black Widow que estuvo creo que un meses antes en LATAM y después en el resto del mundo la estrenaron :v

- Como dices quieren que se recaude más en Latam",1464956058917556231,replied_to
True,2021-11-28T13:54:49.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464955946485039108,retweeted
False,2021-11-28T13:54:47.000Z,en,RT @CartierDream: Black Widow Baby 🖤🖤🖤 https://t.co/m20cmVSUI7,1464955934636191757,retweeted
True,2021-11-28T13:54:31.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464955868437491722,retweeted
False,2021-11-28T13:53:57.000Z,en,"@PulpLibrarian Your tweets are like an episode of ""This Is Your Life"" but  with books. 1981 was a great year in the pulp library. That was a great Black Widow story. I wish I still owned that.",1464955726904934406,replied_to
True,2021-11-28T13:53:33.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464955624928784385,retweeted
False,2021-11-28T13:53:22.000Z,en,"RT @ClaremontRun: Also important, however is C’s writing of Black Widow, who he will link to the pasts of both Wolverine and Captain Americ…",1464955579521191938,retweeted
False,2021-11-28T13:51:03.000Z,en,"Day 25 of me asking @DonaldMustard, @Marvel, @NFL and @FortniteGame to bring the Blitz skin and the original Black Widow skin back to the item shop https://t.co/f7HtJNk1yF",1464954995334393858,quoted
False,2021-11-28T13:50:32.000Z,th,"RT @OjrzpBQ5OSkTO4Y: #ยาปลุกอารมณ์สาว Black widow
#1ขวด400ส่งฟรีEms
 แม่ม่ายดำ ยาน้ำมหาเสน่ห์กระตุ้นอารมณ์หญิง เพิ่มอารมณ์ความต้องการให้มาก…",1464954868813074434,retweeted
False,2021-11-28T13:49:46.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1464954672809082888,retweeted
True,2021-11-28T13:49:25.000Z,en,RT @Wanderlustluca: Black Widow without her suit 👀 https://t.co/F7IDzihPoo,1464954584535818262,retweeted
False,2021-11-28T13:46:07.000Z,fr,"TwitterkurdsHashtags, [٢٦/١١/٢١ ٠٩:٣٠ م]
[Forwarded from black widow]
Le PKK est un mouvement social dans lequel les jeunes ne sont pas perçus comme naïfs et ignorants et dans lequel les jeunes peuvent agir de manière autonome selon leur libre arbitre.
#DelistPKKnow",1464953754135011334,
False,2021-11-28T13:45:41.000Z,it,ho così tanta voglia di andarmi a riguardare black widow,1464953648291713030,
False,2021-11-28T13:43:57.000Z,es,la hora que es y me puse a ver Black Widow.,1464953211559813124,
False,2021-11-28T13:43:37.000Z,en,"RT @BrownChompSoup: I’ve said it once and I’ll say it again.

• I don’t like the Black Panther movie.
• Guardians of The Galaxy are unneces…",1464953125140377601,retweeted
True,2021-11-28T13:42:55.000Z,en,RT @LadyLexxa: PERFECT BLACK WIDOW OUTFIT. I MIGHT VERY WELL FIT THE AVENGERS TEAM. WHO... https://t.co/1WJw8CGRcW via @YouTube,1464952952142110726,retweeted
True,2021-11-28T13:42:51.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464952934555439109,retweeted
False,2021-11-28T13:41:54.000Z,en,"RT @BoinkHer93: Scarlett is an awful actress. So bland as Black Widow. Did not deserve her Oscar nominations.
She's a worthless whore. http…",1464952695073107971,retweeted
False,2021-11-28T13:41:47.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1464952663540256768,retweeted
False,2021-11-28T13:40:42.000Z,en,"Black Widow, Thena https://t.co/9OS28NS2c0",1464952391992700930,quoted
False,2021-11-28T13:40:30.000Z,en,black widow and tfatws https://t.co/xk32kV7Fks,1464952343598825478,quoted
False,2021-11-28T13:39:22.000Z,en,"RT @blakerspalding: I’m more afraid of the constitutionalist sheriffs in my rural Utah county than I am of rattlesnakes, mountain lions, ex…",1464952055294955525,retweeted
False,2021-11-28T13:39:14.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464952024420675588,retweeted
False,2021-11-28T13:39:13.000Z,en,RT @colbbyy: I refuse to watch the new Spider-Man next month unless I’ve caught up with everything in Marvel so if you don’t mind I’ll be b…,1464952018494177282,retweeted
False,2021-11-28T13:38:47.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464951909396086787,retweeted
False,2021-11-28T13:37:12.000Z,en,"@jamieHiggs2002 Again. So out of touch. Disney’s job is to MAKE movies that MAKE money. Encanto IS making money. Black Widow, Shang-Chi broke Pandemic-era box office records. These movies ARE making money in cinemas — money they would not have made dumped on a streaming service for FREE. https://t.co/Mc3vmXy7eD",1464951509830017036,replied_to
False,2021-11-28T13:36:43.000Z,en,"BLACK WIDOW 2014, ISSUE ONE https://t.co/wuRbLsIihx",1464951390938099715,
False,2021-11-28T13:36:20.000Z,en,this leads me to 3) how the new characters rely too much on the old ones to establish themselves. the purpose of ‘black widow’ was to establish yelena off the back of natasha. same with sylvie in ‘loki’ and now kate in ‘hawkeye’.,1464951293131300874,replied_to
False,2021-11-28T13:35:24.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464951059755851785,retweeted
False,2021-11-28T13:35:07.000Z,en,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,1464950989149069318,retweeted
False,2021-11-28T13:33:39.000Z,en,@PH0NETAG in my opinion it's better to see in release order after endgame but disney says it's loki - what if - wanda vision - tfwats - shang-chi - hawkeye (and if u haven't watched black widow u can watch it first bc it takes place after civil war),1464950617852592130,replied_to
False,2021-11-28T13:32:47.000Z,en,"Black Widow
Ironman
Thor
Captain America
Hulk
Together the Avengers are a:
B. I. T. C. H
#MCU",1464950400709181448,
False,2021-11-28T13:32:33.000Z,tl,"Taena I won’t shut up abt this lasi super namiss ko magsine😢 Ang sarap sa feeling legit Black widow??? Tapos VIP???? 😩😩😩 Fak I missed the “buksan ang bagong bukas, may pangarap blah blah wakas”😭 https://t.co/J9rtK8A9bw",1464950342177607681,
False,2021-11-28T13:31:49.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464950158714490885,retweeted
True,2021-11-28T13:29:50.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464949657885458438,retweeted
False,2021-11-28T13:29:21.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464949535986364420,retweeted
True,2021-11-28T13:29:20.000Z,en,RT @LadyLexxa: PERFECT BLACK WIDOW OUTFIT. I MIGHT VERY WELL FIT THE AVENGERS TEAM. WHO... https://t.co/1WJw8CGRcW via @YouTube,1464949532790337539,retweeted
False,2021-11-28T13:29:06.000Z,en,"11. Ant-Man (Beck)
12. Guardians (Bates)
13. Dr. Strange (Giacchino)
14. Black Widow (Balfe)
15. The numerous Iron Mans (Djawadi/Debney/Tyler/Giacchino)
16. Spider-Man (Giacchino)
17. The Incredible Hulk (Armstrong)
18. Hawkguy (Beck/Paraskevas)",1464949475147931648,replied_to
True,2021-11-28T13:29:06.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464949474829217793,retweeted
False,2021-11-28T13:28:51.000Z,en,"BLACK WIDOW 1991, ISSUE 1 https://t.co/LxTbxznE5r",1464949410350067718,
False,2021-11-28T13:28:48.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464949396215267337,retweeted
False,2021-11-28T13:28:16.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1464949265504088070,retweeted
False,2021-11-28T13:27:46.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464949139393835013,retweeted
False,2021-11-28T13:27:19.000Z,en,"RT @Nichameleon: The last thing you see before I step on you 👠 
This lewd Black Widow set is still up on my Patreon 🙊💕 https://t.co/KrKg4qz…",1464949025053028361,retweeted
False,2021-11-28T13:26:44.000Z,en,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,1464948876398542848,retweeted
