lang,tweet_id,created_at,text,possibly_sensitive,type
en,1466150792138838017,2021-11-26 21:02:43+00:00,"@barroldinho1 @metalorain @Pauline31202553 @mmpadellan He’s still fighting to get that changed.

There are ton of stories where they counted Covid as the cause of death, vs. an underlying condition or terminal disease
/10",False,replied_to
de,1466150791954280461,2021-11-26 21:02:43+00:00,"@felix_stutz @MarcoSchlaepfer Covid-Statistiken vom BAG ist schnell ersichtlich, dass es, wie Du richtig sagst, fast ausschliesslich die Ü80 betrifft.
Es ist besonders schade, dass die Regierung es vermasselt hat, diese Altergruppe zu schützen. Stattdessen wird gegen die jungen Ungeimpften gehetzt.",False,replied_to
en,1466150791929122819,2021-11-26 21:02:43+00:00,@ryangerritsen Yeah but if everyone had just gone along covid would have vanished by now silly,False,replied_to
en,1466150791127842818,2021-11-26 21:02:43+00:00,"marcus lamb did not go home to be with the lord
he died, unvaxxed, from covid, like a medievil peasant in the presence of modern science and a safe vaccine
he died like the cov-idiot he was",False,
en,1466150790792302594,2021-11-26 21:02:42+00:00,"@EnergyCynic One day before sleepy is supposed to release his covid strategy, could not possibly be more fake!",False,replied_to
en,1466150790653956096,2021-11-26 21:02:42+00:00,@notrodddp Lmaoooo bestie noooo 😭😭😭 covid said https://t.co/xwMlPo0GKy,False,replied_to
en,1466150790578458626,2021-11-26 21:02:42+00:00,North Dakota again urges COVID-19 vaccination as US identifies first omicron variant case https://t.co/osHuBT8uha,False,
en,1466150790360223746,2021-11-26 21:02:42+00:00,@InvizibleDeath yup almost done with covid quarantine this week,False,replied_to
en,1466150790163320834,2021-11-26 21:02:42+00:00,@Franabelle_ I’ve not even seen anyone I follow say that it’s got to be the jabs. It could be even more likely that it’s long covid,False,replied_to
es,1466150789940858885,2021-11-26 21:02:42+00:00,"@alzicarelli La vacuna contra el covid es un fracaso, no solo porque no inmuniza, sino porque enferma y mata. 
Pero, a mayores efectos adversos, más vacunan.",False,replied_to
pt,1466150789257302021,2021-11-26 21:02:42+00:00,Anvisa diz que vacinas seguem eficazes contra internação e morte por Covid-19 https://t.co/USygSXWf9d,False,
pt,1466150788988874759,2021-11-26 21:02:42+00:00,"Tem meia hora q to nesse 501 e já rolou
- teoria da conspiração do covid
- antivacina
- pena de morte
- nova constituinte",False,
en,1466150788376498180,2021-11-26 21:02:42+00:00,@Red_Zerostar covid,False,replied_to
en,1466150788317827077,2021-11-26 21:02:42+00:00,"@CNNPolitics How can she stand there and tell such huge lies, Democrats have absolutely no shame. 
Doocy OWNS Psaki With Biden&amp;apos;s Own Words https://t.co/vjjzEvwb8S",False,replied_to
en,1466150787013357572,2021-11-26 21:02:42+00:00,"@Jft97Tom @NeilClark66 why does there need to be a conspiracy?

can't this just be a monumental, rushed, fuck up?

the people in charge aren't smart enough to carry out a conspiracy

it's possible there is something else going on here as well, perhaps covid itself causing these issues",False,replied_to
es,1466150786719797252,2021-11-26 21:02:41+00:00,@DaniWolv Los que votaron el domingo por mantener el pasaporte covid. Se estarán contagiando el Orion entre ellos. No saben el favor que les están haciendo a los negas. https://t.co/3TOe7dUJjl,False,replied_to
en,1466150785557966853,2021-11-26 21:02:41+00:00,@HavaForum Covid 20 dir o,False,replied_to
es,1466150785193058314,2021-11-26 21:02:41+00:00,Paraguay destruyó más de 22.000 dosis de AstraZeneca vencidas y estudia cambiar el plan de vacunación contra el COVID-19 https://t.co/4gpqLuJpzA,False,
en,1466150784588988416,2021-11-26 21:02:41+00:00,Today on MJ's Blog: Postcards from the Pandemic: Covid Whiplash - https://t.co/WifCtoyhyW,False,
en,1466150783775293449,2021-11-26 21:02:41+00:00,"@Tesco Seemed like an okay ad until Santa showed a covid pass. Sorry, no. How do you explain that to kids?",False,replied_to
pt,1466150783364308994,2021-11-26 21:02:41+00:00,"Na CPI Covid a atuação “da distinta” política era apenas parte do teatrinho no picadeiro e/ou palanque eleitoral; agora mostra o a sua REAL face.
Resumo:
Era apenas dissimulação visando as eleições!
Simples e escatológico mesmo.",False,
nl,1466150783288762373,2021-11-26 21:02:41+00:00,"@Nielsrigter Deze cijfers worden toch steeds niet vrijgegeven, ondanks wob-verzoeken? Dan is dit toch een oncontroleerbare claim? Overigens ook korte termijn denken. Alle ongevaccineerden die COVID hebben gehad zijn daarna langer immuun. De cijfers verschuiven vanzelf",False,replied_to
pl,1466150782441508877,2021-11-26 21:02:40+00:00,""" Coraz więcej zaszczepionych osób trafia do szpitala ... może też dochodzić do zgonów.""  https://t.co/OEeFtE1XgS",False,
en,1466150779803381765,2021-11-26 21:02:40+00:00,Which is exactly what you'd expect. Viruses typically get weaker as they mutate. But COVID hysteria is predicated on believing the opposite about every new variant. https://t.co/CFur1B4MQL,False,quoted
en,1466150779526397952,2021-11-26 21:02:40+00:00,"Why excess deaths are a better indicator of COVID's harm than COVID deaths are:

Many Severe Covid-19 Survivors Go on to Die Within a Year, Study Finds https://t.co/HTyD5U4EV6",False,
es,1466150779279089668,2021-11-26 21:02:40+00:00,"01/12/21 18:02, COVID-19 no mundo. 

Casos confirmados: 263555649 

Recuperados: 237903312 

Mortes: 5239652",False,
und,1466150779014815746,2021-11-26 21:02:40+00:00,https://t.co/JtRXl76gG9,False,
es,1466150778981306374,2021-11-26 21:02:40+00:00,"Para conmemorar el Día Mundial del VIH/Sida, el @ESE_HEAD a través del #PlanDeIntevencionesColectivas  y de la mano de @ahfcolombia realizamos varias actividades.
""El Sida, la otra pandemia"" es un recordatorio de que, durante la crisis de la COVID-19, no debemos descuidarnos. https://t.co/y6KYOvN0vj",False,
es,1466150778637271043,2021-11-26 21:02:40+00:00,"Si no me hubiese cambiado de licenciatura no existiría el COVID, nació desde que me inscribí, y aun sigue con las mil variantes, yo digo que va a terminar cuando me gradúe en 2023. 🥴",False,
en,1466150777433513987,2021-11-26 21:02:39+00:00,"Many Severe Covid-19 Survivors Go on to Die Within a Year, Study Finds
Oh Fuck 👆 https://t.co/bIUH6smCcd",False,
en,1466150777257447428,2021-11-26 21:02:39+00:00,@KingJames @netflix @KevinHart4real Why the hell are athletes in nba required to get COVID shot if they are still getting COVID . In the begging it was take your COVID shot so you won’t get COVID . People maybe should stop taking COVID shot cause they might be the ones spreading it 🤔,False,replied_to
und,1466150777202921480,2021-11-26 21:02:39+00:00,https://t.co/icEZu1IjkU,False,
es,1466150775579623425,2021-11-26 21:02:39+00:00,"@Kuakinet Si entráis en las vacunas de COVID 19 en la base de datos de la OMS, se ve que se probaron 2016 en personas",False,replied_to
en,1466150775541972997,2021-11-26 21:02:39+00:00,The Greek government is so concerned for the health and well-being of individuals over 60 that next month and every month thereafter they will be fined €100 until they take an injection #Covid_19 #vaccination #COVID19 #covidpass,False,
und,1466150774560509956,2021-11-26 21:02:39+00:00,https://t.co/07zaDfpjkC,False,
en,1466150774069628928,2021-11-26 21:02:38+00:00,"Had COVID in July of 2020...

Got vaccinated this past April...

Wear masks everywhere I go and constantly wash my hands, but guess what I've got?! COVID, that's what!

🎶Fuck you COVID 
You can suck my dick🎵
🖕🖕👆👆👆👆 https://t.co/gSdYEpth0q",False,
en,1466150773893517322,2021-11-26 21:02:38+00:00,"On this year’s World AIDS Day, Prince Harry, Duke of Sussex, has written a letter about the work that has been done in the fight against AIDS, his mother’s involvement and the work that must be done for COVID-19.
https://t.co/z3v6ZHIByb",False,
en,1466150773276958723,2021-11-26 21:02:38+00:00,"Do not get caught up in the premature, at least, reaction to the omicron variant of Covid-19. There are no studies yet. We don't know if it is more or even less severe in its effects. https://t.co/zF5T6BvN6Z",False,quoted
es,1466150773159604227,2021-11-26 21:02:38+00:00,@Dr_DeLaRivera Definitivamente el COVID 19 es solo la introducción a lo que está por venir.,False,replied_to
en,1466150773071429645,2021-11-26 21:02:38+00:00,"“Nearly all governments have attempted compulsory measures to control the virus, but no government can claim success.” Shove it ⁦@sajidjavid⁩ 🖕

More Than 400 Studies on the Failure of Compulsory Covid Interventions ⋆ Brownstone Institute https://t.co/N09m5KKbHe",False,
en,1466150772341497856,2021-11-26 21:02:38+00:00,@BarackObama Yup just get the shot just cuz…. You’ll still get covid either way,False,replied_to
en,1466150772010369026,2021-11-26 21:02:38+00:00,Cant wait to be over with covid..,False,
en,1466150772001816579,2021-11-26 21:02:38+00:00,"@mufcmanc @dididebas @DiegoSanchezUFC Less people actually die from dwi than from covid every year.  So you're right, it is a terrible comparison.  Vaccine hesitancy is far worse",False,replied_to
es,1466150770382880770,2021-11-26 21:02:38+00:00,@MrSuavena @FriasBarbara @PR51StateUS @FrankWorleyPR @Justahappyman @valentino1088 @madreperladel @haydichi777 @wilfredodiazPR @dinamo1234 @AlisonBCruz @eliyarielUSNVet @novacunados @luigirivera1985 @JoseBaranda1 @SteelKnight21 @acatl_na @JoubertSonya @Newarkguy1973 @LuisJDelValle @sabeamango1 @pr_odiosa @AnaToledoDavila @wcstgo @di67029 @ratatouillecast @VilmaMFigueroa1 @BaMbINiT0 @mjean2 @perez_monge @Chilival @luis_vitin @tribilintoby @ReinaldoTorral2 @WapaTV @TelemundoPR @jayfonsecapr @LaComayTV @noticel @saudyb @desaludpr @drcarlosmellado @prsecsalud @GovPierluisi @LaPremisaPR @rodriguez_veve ESTA MANANA LES COMPARTI UN VIDEO DE NOTICIAS DE TV DE ESPANA DONDE LAS AUTORIDADES DE SALUD NO PUDIERON PROBAR EN UN TRIBUNAL QUE EL COVID EXISTE Y AHORA EL MISMO VIDEO LO USO UN COMENTARISTA BRITANICO-VEANLO AQUI https://t.co/QDAD0S2Hwa,False,replied_to
en,1466150769749549058,2021-11-26 21:02:37+00:00,"Aaron Rodgers got Covid. Not vaccinated. Democrats @CNN @MSNBC wanted to cancel him.

Lebron James got Covid. Fully vaccinated. Democrats @CNN @MSNBC are silent. 

Did anyone else notice this???",False,
de,1466150768948518920,2021-11-26 21:02:37+00:00,@AlexAlxalix Die Serie ist einfach so gut. Auch wie sie mit Covid umgeht und so. Liebs. Rewatch wird nicht lange dauern.,False,replied_to
en,1466150768428339212,2021-11-26 21:02:37+00:00,@JonathanPieNews https://t.co/oVvkCpKHKM tinyurl. com/FacemasksDontWork,False,replied_to
en,1466150768017293328,2021-11-26 21:02:37+00:00,@TalyaGalasko Exactly the same as when I had covid. Sans vaccine,False,replied_to
en,1466150767891468298,2021-11-26 21:02:37+00:00,@JosNamesnotJo2 @Skullyepic @SirHelpMeThe2nd Taste in the same way of a covid patient lmao,False,replied_to
und,1466150767434338311,2021-11-26 21:02:37+00:00,https://t.co/6pOVJv9aDl,False,
en,1466150767006519299,2021-11-26 21:02:37+00:00,"SOUTH PARK: POST COVID
2021 ‧ Comedy ‧ 59 mins https://t.co/INJudREtn8",False,quoted
en,1466150766637367310,2021-11-26 21:02:37+00:00,@PhiKuro @prof_freedom @markrudolph2701 Shut the fuck up you stupid ignorant covid loving fat bastard,False,replied_to
en,1466150766473887750,2021-11-26 21:02:37+00:00,"From @natashakorecki and my story after the Biden-Trump debate, Covid exposure was a concern at the time:

""Donald Trump was quite likely infectious at last Tuesday's debate, medical professionals say, considering the severity of the symptoms on Friday""

https://t.co/r0nVYiWtsw https://t.co/it4wtOO9xK",False,quoted
es,1466150766373220357,2021-11-26 21:02:37+00:00,#Certificado A partir de hoy 1 de diciembre los comercios que deseen operar al 100% de su capacidad deberán solicitar el código #QR y aquí le decimos cómo obtenerlo.👇 #Covid19 #Vacuna https://t.co/cTadwuMxRE,False,
en,1466150765735694339,2021-11-26 21:02:36+00:00,@CelliniNick Are you listening to this? Did Todd Stansbury really use COVID as an excuse like it only affected Tech. Maybe I took it wrong.,False,
en,1466150765022650368,2021-11-26 21:02:36+00:00,State says Eleanor Slater Hospital is no longer using unvaccinated workers after the state-run hospital was the last one to meet Rhode Island's COVID-19 vaccine mandate for health care workers. https://t.co/WfcyxQZdhE,False,
en,1466150763378274304,2021-11-26 21:02:36+00:00,"@brianlilley Weird, it’s almost like they were all targeted. What’s the statistical probability that that many people with so many commonalities would die from COvid. Despite looking pretty healthy for 64 year old. Doesn’t add up. I’d be investigating that a lot further.",False,replied_to
en,1466150762141134855,2021-11-26 21:02:36+00:00,"We are through this initiative encouraging all students to get vaccinated against the novel Coronavirus this December before school reopens in January 2022.
This has become imperative due to the new strains and variants that the covid 19 virus has taken.
#JabUp
#SRC22 https://t.co/bvOe8eFSQF",False,replied_to
en,1466150760601862147,2021-11-26 21:02:35+00:00,1 of 5 stars to Covid Claus is Coming to Town by M.J. Edwards https://t.co/fMDp8SXH6f,False,
en,1466150759972622336,2021-11-26 21:02:35+00:00,"@gm_espi @atensnut Why would people who have been vaccinated against covid be in the hospital with covid? What about overweight people who have diabetes,heart disease or other weight related issues? Keep them out also? You have been played. https://t.co/OZ5WXoJhrb",False,replied_to
en,1466150758072549376,2021-11-26 21:02:35+00:00,"@RobertoCatesby @HattMancockMP Rather than hiding the #ClotShot cost behind government money printing &amp; taxes causing inflation, this #CovidFascism attempt would likely be dead if people were directly charged the cost of each shot rather than indirectly where they can’t see it. A monthly bill could cure Covid",False,replied_to
