lang,tweet_id,possibly_sensitive,created_at,text,type
nl,1466154753893838854,False,2021-11-28 21:18:27+00:00,"Snelle toename van het aantal Covid-19 patiënten in ons ziekenhuis, en opnieuw stijging van het aandeel volledig gevaccineerden.

https://t.co/TSDnC8yGpq https://t.co/nYalTVU2FE",
fr,1466154753747034122,False,2021-11-28 21:18:27+00:00,"@dtzb Le premier cas de covid en Amérique a été déclaré le 23 Janvier. Ca veut dir quoi ""ouvrir des dossiers Covid ""...",replied_to
en,1466154753663115267,False,2021-11-28 21:18:27+00:00,@SiemensHealth Take a look at this. Here ist the cure for COVID-19!! https://t.co/leFThyPnRa,replied_to
en,1466154753495375884,False,2021-11-28 21:18:27+00:00,ofc it’s the poc they check for covid certs and locator forms. fuck u too 🙃,
en,1466154749720363008,False,2021-11-28 21:18:26+00:00,@RedHead013013 This was more prevalent for me post Covid… listen to your body and rest when you can!,replied_to
en,1466154749082931205,False,2021-11-28 21:18:26+00:00,"From a relative: “Doesn't the news, in all areas, have anything else better to report than continuation of spreading fear about COVID-19?  This is getting very old.” 

Me: The pandemic isn’t over despite wishing it to be so.",
en,1466154748927693162,False,2021-11-28 21:18:26+00:00,@MrAceB85 Hell no - what about Haitians people talking about Ginger everything since covid been out lol 🤦🏿‍♂️,replied_to
en,1466154747585605687,False,2021-11-28 21:18:26+00:00,@DwizzH But this covid shot is concerning.,replied_to
en,1466154747044507650,False,2021-11-28 21:18:26+00:00,"My People's Market at the Redd is coming up this Sunday, Dec. 5! Free RSVP online: https://t.co/SA5pBJcnGU
Shop with 30+ BIPOC vendors in Portland!
Proof of COVID vaccine or negative COVID test is required for entry.",
en,1466154747002511365,False,2021-11-28 21:18:26+00:00,"GOP rep claims new COVID strain is a Democratic plot, slammed as ""incredibly irresponsible"". Republicans Again.  https://t.co/hzaivu3Yth",
es,1466154746541129729,False,2021-11-28 21:18:26+00:00,@MeerRocio Los muertos por el covid genocidio del psoe,replied_to
en,1466154746373414917,False,2021-11-28 21:18:26+00:00,"@JuliaHB1 You say: ""The Covid jab protects YOU from serious illness.""

Julia, please can you provide a link to a peer reviewed medical paper that actually proves this, showing evidence of all the testing done?",replied_to
sl,1466154745962418182,False,2021-11-28 21:18:25+00:00,"@_TineB_ @metinalista @InfoTVSLO @IEBergant @RTV_Slovenija Saj se znam toplo oblečt, upam, da tudi vi. Covid ni ovira ;)",replied_to
en,1466154744573927426,False,2021-11-28 21:18:25+00:00,"@nothingelse81 ""The reason I got covid is because of the way arsenal sold me""",replied_to
und,1466154741143117837,False,2021-11-28 21:18:24+00:00,@ABCPolitics https://t.co/vzlxjNrfiJ,replied_to
en,1466154740895469570,False,2021-11-28 21:18:24+00:00,"@SkyNewsAust Wouldn't report some facts would you - say - THOUSANDS of jobs saved by guiding WA safely through COVID.

But of bunch of dumbarse idiots boosted by #newscorpse arsholes deserve publicity.

#MurdochGutterMedia 
#MurdochRoyalCommission",replied_to
en,1466154740731969538,False,2021-11-28 21:18:24+00:00,"@dr_blatnoyd @DeeNice15450126 @xan_desanctis @Liz_Wheeler Not really. The real concern about spreading Covid to someone else is that you run an ever-so-slight risk of killing that person. Where abortion is concerned, you run a practically 100% chance of killing someone, so it’s actually quite an apt dichotomy.",replied_to
en,1466154740316880900,False,2021-11-28 21:18:24+00:00,@RubinReport You’re the clown Dave. Chart is clearly referencing tight-fit respirators - good seal is essential &amp; so can’t be worn with certain facial hair. Shaving it to accommodate has been common practice since they were introduced. Nothing to do with COVID and/or surgical masks. Muppet.,replied_to
en,1466154738634813440,False,2021-11-28 21:18:24+00:00,@MSNBC @MaddowBlog This will keep the sheeple distracted from the fact that democrats are falling in every possible way from crime to immigration to the economy inflation to health care to supply chain to covid on and on every possible way,replied_to
pt,1466154737842143233,False,2021-11-28 21:18:23+00:00,"Eu entendo o argumento da galera sobre os blocos ao ar livre. Mas eu chego a gaitar qnd penso nesse discurso lindo num homem da meia noite, ou no Eu Acho É Pouco.

""Ah pq só alguns minutos de exposição não tem problema."" Vai lá, anjo, nem vai precisar de COVID  p/vc correr.",
es,1466154735921156099,False,2021-11-28 21:18:23+00:00,"La jefa de la Comisión Europea afirma que es hora de que la UE ""potencialmente piense en la vacunación obligatoria"" contra el covid-19 - RT https://t.co/Zl51hIJmaw",
es,1466154735732469760,False,2021-11-28 21:18:23+00:00,"Será ""Maria Corina Recargada"".
Recuerdan Matrix recargado? Bueno ahora será ""COVID - Ya Recargado"" https://t.co/hGpAry908F",quoted
en,1466154734100914187,False,2021-11-28 21:18:23+00:00,"@SaharaReporters Things to know is that it is a hoax like the rest ; there's no proof of causation or isolation.
Covid 19 is a globalists ploy of transhumanization and genocidal  depopulation
@WHO",replied_to
und,1466154733987635215,False,2021-11-28 21:18:23+00:00,https://t.co/SG6LTLYtHB,
en,1466154733891031043,False,2021-11-28 21:18:23+00:00,Just got my flu and Covid vaccines. Let’s hope I don’t feel like crap lol,
en,1466154732930666501,False,2021-11-28 21:18:22+00:00,@witchxhour Not wrong especially with how Covid has brought out the worst in some people,replied_to
en,1466154732259622915,False,2021-11-28 21:18:22+00:00,Fraudulent Covid test I knew it Bron https://t.co/dIoMOrMmYZ,quoted
fr,1466154730892103680,False,2021-11-28 21:18:22+00:00,@BAN05063867 A écouter https://t.co/GlOscchxbr,replied_to
en,1466154730787323920,False,2021-11-28 21:18:22+00:00,"A total of 49 new COVID-19 cases were reported in the Waterloo region, increasing the total to 20,963. https://t.co/X8ctlZ6u98",
tr,1466154730384674822,False,2021-11-28 21:18:22+00:00,@fyzkn @merimek27036051 @Hayrettinerce1 @SirWilliam111 20-30 yataktan fazla ybü de covid döneminde tek hekimin ya da iki hekimin yetişmesi mümkün olmaz. bir çok üniversite de her iki hastaya bir hemşire gibi 2-3 hastaya bir doktor vermişlerdi pandemi başında. çünkü yetişemiyorlardı.,replied_to
en,1466154730288259076,False,2021-11-28 21:18:22+00:00,@WallyWhite5 @STFXU @jeneps Ok talk about the ones That happens under Trump first That happens several times under his administration Man Stop talking shit about others Before you can comment About Trumps. Want to talk about Trump testing positive for COVID and holding The supreme court pick party ??,replied_to
fr,1466154729843605506,False,2021-11-28 21:18:22+00:00,"@_itisnotsasha L'homme politique du siècle sans doute !
Même si sa gestion de l'épisode covid me déçoit",replied_to
en,1466154729315213315,False,2021-11-28 21:18:21+00:00,@JakeVanGogh @POTUS How about the government removed every Covid restriction and let us all return to our lives as normal. It’s really not that difficult.,replied_to
en,1466154729273180173,False,2021-11-28 21:18:21+00:00,"Sporty plumber, 26, DIES 12 days after getting Pfizer jab https://t.co/9J56q6gciU via @MailOnline",
en,1466154728019173386,False,2021-11-28 21:18:21+00:00,@AmeliaWysocki Did you ask covid where they were last seen?,replied_to
en,1466154727998164996,False,2021-11-28 21:18:21+00:00,"Soon after Austria became the first country to make COVID vaccines mandatory, EU chief Ursula von Der Leyen called for dispensing with the Nuremberg Code and making vaccination mandatory across Europe.
Here’s Ursula last month with Pfizer CEO Albert Bourla
https://t.co/xSQrQXss2R",
en,1466154727838736385,False,2021-11-28 21:18:21+00:00,They don't care he tried to overthrow an election - think they GAF about him spreading Covid? https://t.co/3iHsGHOF36,quoted
en,1466154726236381185,False,2021-11-28 21:18:21+00:00,"@aetiology Abstract 10712: Mrna COVID Vaccines Dramatically ... - PubMedhttps://pubmed.ncbi.nlm.nih.gov › ...
7 days ago — ... Mrna COVID Vaccines Dramatically Increase Endothelial Inflammatory Markers and ACS Risk as Measured by the PULS Cardiac Test: a Warning.",replied_to
en,1466154726043664444,False,2021-11-28 21:18:21+00:00,"@HelmMatthews @jlheaden @NYMammoths @TheRickWilson 75,000 truck drivers Dead from Covid. Figure 5 runs a week or long haul 3 day trips not getting Done! Plus truck Driver? 5 years from now? What will the pay be to sit in the cab? As the truck drives itself? So Houston We Have A Big Problem! But the Pandemic is to blame!",replied_to
en,1466154725615751169,False,2021-11-28 21:18:21+00:00,@KingJames @KingJosiah54 yeah the covid vaccine overrated,replied_to
en,1466154725359988744,False,2021-11-28 21:18:21+00:00,"After first US case in California next could be in Illinois 

Market sell off

Back to at home stocks. Dump travel and hotel and buy back $ZM $TDOC $PTON

IDPH Anticipates Omicron Variant Will Be Detected in Illinois, Urges COVID Vaccinations – NBC Chicago https://t.co/NmTTdKWlPS",
en,1466154725229969417,False,2021-11-28 21:18:20+00:00,@Dempz8 People brainwashed thinking it’s covid. Crazy.,replied_to
es,1466154722377842688,False,2021-11-28 21:18:20+00:00,"El presidente de la Fed admite que la inflación ya no debe calificarse de ""transitoria"" https://t.co/hBmUYc2Lsl 
#ReservaFederal #FederalReserve #FED",
en,1466154722277007363,False,2021-11-28 21:18:20+00:00,"@Kj92155778 @Jennifer_Hsiung We hope that other parents take more time to look into the risks of myocarditis and pericarditis from these mRNA therapies. And that they realize that most children already had covid (University of Cambridge data 81% of children had covid) so are immune.

https://t.co/HK5L4a7gki",replied_to
en,1466154720280653833,False,2021-11-28 21:18:19+00:00,HR Departments Evaluate COVID-19 Religious Exemption Requests | Time https://t.co/g5hUw05tpl,
fr,1466154719517233153,False,2021-11-28 21:18:19+00:00,"@rollinben @Bastos248 @f_philippot trouve un rapport d'autopsie de sportif, y'en a jamais eu, alors que normalement et même avant le Covid, y'a toujours une autopsie ou au minimum une constatation poussée. la rien, juste rapport de décès et basta.",replied_to
fr,1466154718368043015,False,2021-11-28 21:18:19+00:00,"@Le___Doc Dieu avait chopé la Covid, il l’a rappelé à lui pour des conseils médicaux.",replied_to
en,1466154717604626438,False,2021-11-28 21:18:19+00:00,@Football__Tweet 🚨💉 ATTENTION TO ALL ANTI-VAXX IDIOTS: COVID-19 itself has been linked to giving you heart problems. We do not know wether these fans/players have been previously infected or injected. Stop using your stupidity to blame a vaccine. You are not a doctor nor a scientific researcher,replied_to
en,1466154717566976007,False,2021-11-28 21:18:19+00:00,"@SwainForSenate Zero tests zero shots here, and I actually had COVID, I know because had every symptom to a ""T"", still didn't get tested.",replied_to
en,1466154717436915716,False,2021-11-28 21:18:19+00:00,LeBron James Out Indefinitely Under NBA’s Covid Protocols - WSJ https://t.co/nuejkWT7gm,
en,1466154717155934220,False,2021-11-28 21:18:19+00:00,@MrsSarahMurray @JuliaHB1 Yes and the long term effects of the Covid vaccinations are not fully understood yet but it doesn't stop that narrative being pushed down our throats every day - both situations can help ease the burden on the NHS.,replied_to
en,1466154716740521984,False,2021-11-28 21:18:18+00:00,The biggest shocker to those anti-vaxxers and MAGAs will be Jared's upcoming indictment for stealing from states and self profiting of COVID medical supplies for Hospitals and healthcare workers trying to save lives. https://t.co/rNIqxZdwmL,quoted
en,1466154713561374721,False,2021-11-28 21:18:18+00:00,"We are now experiencing meaningful CPI inflation in the US for the first time since 1980, so we can finally say that the prices of food etc are rising rapidly. This was set off by a supply shock from Covid and the response from Governments worldwide. But I suspect",replied_to
en,1466154713427054599,False,2021-11-28 21:18:18+00:00,"Again, I'm AGAINST #mandating #masks or #vaccines for the #COVID However I do support ppl having the choice to take the vaccinations which recently I have done due to my medical issues, but esp. 4 my partner who has recently developed med. problems. #Choices",
es,1466154711866695684,False,2021-11-28 21:18:17+00:00,"@seremisalud8 ayuda!! mi tio dio positivo a COVID, en mi sitio hay dos casas, vivimos en casas separadas, tenemos solo un porton de acceso por ende es compartido. mi familia y yo tambien tenemos que hacer la cuarentena? o por vivir en casas separadas no afecta",
en,1466154711799635971,False,2021-11-28 21:18:17+00:00,"@james_r_mcgrath If there is no test, we ‘deserve’ it. Same way many thought NSW ‘deserved’ their lockdown. Vic ‘deserve’ the social unrest. 

It is a disheartening result of Covid that schadenfreude has become our default response to one another.",replied_to
en,1466154711753576452,False,2021-11-28 21:18:17+00:00,@tomfolanmd Don't care. Health workers are scum. Never taking a vaccine. Covid is a cold.,replied_to
en,1466154711732662278,False,2021-11-28 21:18:17+00:00,"Justice Centre prepares to challenge #unscientific travel regulations in Federal Court 
#onpoli #bcpoli #cndpoli #travel #restrictions #COVID #vaccines 
https://t.co/grNSaT4AQz",
de,1466154710944129031,False,2021-11-28 21:18:17+00:00,"@Franz16Fran #Impfpflicht 

Endlich sagt JEMAND MAL WAHRE WORTE

an diese #Nazi Faschisten von der #CDU #SPD #Gruenen &amp; #FDP 
#Deutschland wird gerade von diesen Fascho-verbrechern abgebrannt!

Danke Schily! 

#COVID19 #Covid_19 #Fascist #propaganda &amp; #NWO MADNESS!
🖕#OlafScholz 🖕",replied_to
es,1466154710747037700,False,2021-11-28 21:18:17+00:00,"@sinvivipicas Sí,  encantador ¿ verdad  ?. Y el 2022 no será  mejor Pero  lo importante es saber cuántas  comunidades autónomas exigirán el pasaporte  Covid.",replied_to
