text,possibly_sensitive,created_at,lang,tweet_id,type
"@at0micandy I have got a lovely black dress, but it shows my huge bust up too, so even that wouldn't be appropriate, lol. Very difficult to know what to do that is respectful when the widow has said that it's an informal gathering 😬🌻",False,2021-11-28T13:11:13.000Z,en,1464944971702837248,replied_to
"Mi top de peliculas:
Capitan America
Iron Man
Hawkeye
Thor
Hulk 
Black Widow https://t.co/5X19a9LkZ4",False,2021-11-28T13:10:43.000Z,es,1464944845428981760,quoted
@Dismog_10 @LilSvnflower @InfoFortniteFR Si puisque le personnage ‘black widow’ est et à été popularisé par le visage de Scarlett Johansson et donc à mon avis Marvel a râlé sur le fait que le visage n’est pas celui de Scarlett tout simplement,False,2021-11-28T13:09:59.000Z,fr,1464944660321910793,replied_to
@xviiman @villagranie @gjkcentral 😏Black Widow is best movie of the year no cap,False,2021-11-28T13:07:16.000Z,en,1464943977250144257,replied_to
@LilSvnflower @AnThOo5919 @InfoFortniteFR Et tu va me sortir que y a une raison pour Black widow ???,False,2021-11-28T13:07:05.000Z,fr,1464943933566431234,replied_to
"Pain make you stronger 
-Black Widow

Terkadang hal yang kau cari seumur hidupmu, sebenarnya ada di sisimu
-Guardians Of The Galaxy Vol.2 

I am Groot~
-Guardians Of The Galaxy https://t.co/jLu3PxZXNw",False,2021-11-28T13:06:15.000Z,in,1464943723360382993,quoted
"Dêem &gt;&gt;&gt;SUAS NOTAS&lt;&lt;&lt; para os lançamentos da Sony/Marvel e Marvel Studios em 2021:

Wandavision: 4/5
Falcon and the winter soldier: 5/5
Loki: 4/5
MODOK: ?/5
Black Widow: 4/5
What If?: 5/5
Shang chi: 5/5
Venom Let There Be Carnage: 2/5
Eternals: 2/5 https://t.co/jzenXYWufn",False,2021-11-28T13:05:56.000Z,pt,1464943642741727244,quoted
Wtf ang black widow depota. Clint didnt kill natasha 😭😭😭 woy natasha sacrificed herself pra sa soul stone sakit sa heart!!! Nga basi ma balos si Yellena kay Clint. 😭😭😭 noooooooooo. Pero ngaa mas gusto ko pa nag GxG hahahahah c natasha kag yelena kng di lng tanu mag utod,False,2021-11-28T13:05:25.000Z,tl,1464943514425253888,
Black Widow https://t.co/0US5aM9fUN,False,2021-11-28T13:04:45.000Z,en,1464943344614735877,quoted
@ctrIsooya it made more money than black widow and shang chi on opening week idk about snowdrop tho,False,2021-11-28T13:04:21.000Z,en,1464943245482364934,replied_to
"Also important, however is C’s writing of Black Widow, who he will link to the pasts of both Wolverine and Captain America in the famous “Madripoor Knights” story from UXM #268. Here, C draws out the tragedy of Widow’s sacrifice in the interest of the hero’s calling. 7/10 https://t.co/XI15jzmu2m",False,2021-11-28T13:03:57.000Z,en,1464943145255378947,replied_to
"The protagonist is Spider-Man as a reader-surrogate – experiencing the full depth of confusion as a series of random events continue to unfold in front of him as he simply tries to live his life. He does, however, have a rare romantic moment with Black Widow. 3/10 https://t.co/wlM3mSXSVw",False,2021-11-28T13:03:52.000Z,en,1464943124489375744,replied_to
@sweetenerchase black widow https://t.co/6Cv4QowH7a,False,2021-11-28T13:03:45.000Z,en,1464943091605987329,replied_to
Black Widow. https://t.co/wbMfi0CHl4,False,2021-11-28T13:03:28.000Z,en,1464943021091274758,quoted
"【#視頻速遞 #CarVideo 】#058 The BMW X3 as a stunt car in Marvel Studios’ “Black Widow”

👍：FB/IG/YoutTube/Pinterest: #CarGuideHK #車街  

#寶馬 #BMW

https://t.co/2vHMPkpDsf",False,2021-11-28T13:02:39.000Z,en,1464942816266653704,
"@DroupsCoup @villagranie @gjkcentral You forgot Black Widow came out this year, gganbu",False,2021-11-28T13:02:04.000Z,en,1464942668207869957,replied_to
natasha romanoff aka black widow 😍 https://t.co/YbncsTU4Ta,False,2021-11-28T13:01:40.000Z,tl,1464942569461190660,quoted
black widow https://t.co/FWbw7aNWgQ,False,2021-11-28T13:01:16.000Z,en,1464942469645168646,quoted
"@WeTheWatch @TheSparKnightt @UpToTASK in what world does everyone know that black widow died, but they don’t know how she died? the avengers had to tell everyone nat died, zero reason to not say how she died. why would yelena not believe the earth’s mightiest heroes after she wanted their help in black widow??",False,2021-11-28T13:00:08.000Z,en,1464942181504983043,replied_to
"@annlyeljames Every movie is important. Just look at what Civil War, Black Widow, Infinity War and Shang-Chi did for Incredible Hulk too. It's almost forgotten but there are some cast and characters brought back specifically from that movie.",False,2021-11-28T12:57:02.000Z,en,1464941404107513859,replied_to
black widow hawkeye https://t.co/ZNsS6uGoSE,False,2021-11-28T12:56:57.000Z,en,1464941383026819081,quoted
"“I think we both need to get a life.”- Cap
“You first.”- Black Widow https://t.co/Kjh1P3tgyR",False,2021-11-28T12:56:47.000Z,en,1464941339187957763,quoted
"allez go se mater une 2e fois Black Widow (pas revu depuis le ciné en juillet)
quel plaisir de revoir Yelena🥰 https://t.co/7patUkr3x0",False,2021-11-28T12:56:19.000Z,fr,1464941222741655558,
@Bisleri_maymer Black Widow to fr b ek movie bana gayi 😂,False,2021-11-28T12:55:46.000Z,en,1464941085856206848,replied_to
Dr. Strange &amp; Black Widow https://t.co/6ziT3nn47z,False,2021-11-28T12:55:16.000Z,en,1464940957778911237,quoted
"A properly executed, DEEP seated Octopus Hold/Black Widow https://t.co/GkzAQX84MK https://t.co/y9DjjCRwPO",False,2021-11-28T12:54:48.000Z,en,1464940841328431110,quoted
wanda sama black widow https://t.co/YPgQ1TFLzD,False,2021-11-28T12:53:06.000Z,en,1464940413689556992,quoted
"Suka semuaa, tp top 3 sejauh ini black widow, shangchi, eternals https://t.co/7Sbz7ICejW",False,2021-11-28T12:52:31.000Z,in,1464940266201042949,quoted
@Dismog_10 @LilSvnflower @InfoFortniteFR Alors pourquoi black widow v1 est pas ressorti en même temps que star lord ?,False,2021-11-28T12:51:47.000Z,fr,1464940083388235783,replied_to
BLACK WIDOW!! tp capten america juga https://t.co/m3HGFRkBoU,False,2021-11-28T12:51:12.000Z,in,1464939933261451267,quoted
"I believe Stranger Things happens in the MCU. Season 3 ended with Hopper in Russia, his experience in the Upside Down changing him, and helping to make him Russia's first successful Super-Soldier, which leads into the Black Widow movie.",False,2021-11-28T12:49:58.000Z,en,1464939623847632896,
I only just saw Black Widow.. How long I have to wait for Morbius and the Blade reboot https://t.co/aFtwxuer0z,False,2021-11-28T12:49:40.000Z,en,1464939551298891782,
"@Dismog_10 @LilSvnflower @InfoFortniteFR Venom v1 était déjà ressorti pas mal de fois il me semble, black widow elle n’est sorti que quand est est apparu",False,2021-11-28T12:48:59.000Z,fr,1464939378782916608,replied_to
Black Widow. https://t.co/AKx2HcD3iL,False,2021-11-28T12:48:30.000Z,en,1464939255851995139,quoted
"@AnThOo5919 @LilSvnflower @InfoFortniteFR C'est la même mdr tu va voir qu'elle va ressortir et ça va faire comme Venom, y aura deux black widow",False,2021-11-28T12:48:04.000Z,fr,1464939144807915520,replied_to
"Age of Ultron, Black Widow, The Incredible Hulk. That's my Bottom 3",False,2021-11-28T12:48:02.000Z,en,1464939139636289541,
Ela tem uma vibe de Black Widow que foi salva pela Natasha https://t.co/LegYKCvNkE,False,2021-11-28T12:47:19.000Z,pt,1464938956928266240,quoted
@Bisleri_maymer Rumours thi ki iron man aayega black widow mai but aisa hua nhi😹😔,False,2021-11-28T12:47:12.000Z,in,1464938926821363715,replied_to
@Jess3K Bet you thought Black Widow was good kmt,False,2021-11-28T12:46:49.000Z,en,1464938830855868419,replied_to
"black widow, bro she's so badass https://t.co/Fo3lonnI9q",False,2021-11-28T12:46:08.000Z,en,1464938660726382597,quoted
@paran000ja ZNAK BLACK WIDOW,False,2021-11-28T12:45:51.000Z,pl,1464938589385543687,replied_to
"But Lixie, what about the Black Widow cosplay? 😭✋ https://t.co/7T3NgIzear",False,2021-11-28T12:44:52.000Z,en,1464938343221719051,quoted
La partie sur les costumes dans le making of de black widow est grave intéressante,False,2021-11-28T12:44:50.000Z,fr,1464938333960912901,
@LilSvnflower @Dismog_10 @InfoFortniteFR Black widow V1 aussi,False,2021-11-28T12:41:49.000Z,en,1464937572409528320,replied_to
"Yeah none of them watched the first 2 episodes of Hawkeye and it shows 😭

Like I know damn well these ugly, crusty ass mf's hated on Black Widow and Captain Marvel and think Taskmaster is a villain. They just wanna hate on any female in the MCU so bad https://t.co/OBGjmT6WUT",False,2021-11-28T12:40:55.000Z,en,1464937347263475724,quoted
Southern Pacific FM Trainmaster Black Widow No SA-1012 Custom Train Cab 2392 - O Gauge 3-Rail https://t.co/pBep4NtUJc via @Etsy,False,2021-11-28T12:40:44.000Z,en,1464937301558145028,
@ariformulas aaah i love that!!! im watching it for the first time now and i have to start the Guardians of the Galaxy next!! what did you think of black widow? :),False,2021-11-28T12:39:09.000Z,en,1464936900918222856,replied_to
"No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",False,2021-11-28T12:38:10.000Z,en,1464936654422962178,
when i tell u i gasped real hard when it showed in the big screen😭 black widow material OMG https://t.co/fshp3YvczT,False,2021-11-28T12:37:03.000Z,en,1464936376273674243,
"@toxickidddo black widow cuz she’s my fav character, the amazing sipder man (2012), the first avengers and infinity war",False,2021-11-28T12:37:01.000Z,en,1464936365607600130,replied_to
https://t.co/Wc194Ey11p Widow&amp;avatar=6,False,2021-11-28T12:36:58.000Z,en,1464936352718327813,
"Black Widow’s first appearance in the mcu, so iconic😌 https://t.co/OIFlqQVv4K",False,2021-11-28T12:34:54.000Z,en,1464935833614667783,
"I am woefully behind on the MCU. Haven't watched Loki, Black Widow, or the first episodes of Hawkeye. I think maybe my fandom is in decline.",False,2021-11-28T12:33:59.000Z,en,1464935602818895878,
@paran000ja mozesz zrobić znak black widow,False,2021-11-28T12:33:16.000Z,pl,1464935423864713217,replied_to
Ya que en la publicación anterior tenía a Gal Gadot como campeona femenina de Smackdown ahora les dejo a Scarlett Johansson como campeona femenina de RAW y con el traje de Black Widow https://t.co/3vuRJ9CcBL,False,2021-11-28T12:29:16.000Z,es,1464934415126212713,
"@rose_stabler Write your book I’ll read it, give me a wave at Polo I’ll wave back and who knows some Covid-less night I can catch your act at the comedy club

I still following your timeline and other than your trolls, it does my heart good you’re less the lady-lady-in-black-widow-victim.",False,2021-11-28T12:24:46.000Z,en,1464933282374635521,replied_to
"Finally watched Black Widow. I enjoyed it, but clearly on the bottom rung of Marvel movies.",False,2021-11-28T12:24:43.000Z,en,1464933272002220035,
@stanmsrv Każdy dzień jest dobry żeby obejrzeć black widow,False,2021-11-28T12:24:40.000Z,pl,1464933256386818048,replied_to
Hawkeye &lt; Black widow https://t.co/zJxqZZpcFB,False,2021-11-28T12:22:13.000Z,en,1464932640872615936,
เมื่อกี้เพิ่งดู Black Widow สนุกดีอ่ะ มุมกล้องสวยมาก ทำไมหลายเสียงบอกเสยมาก ทั้งๆที่รู้สึกสอดแทรกประเด็นละเอียดอ่อนหลายอย่างเลย นี่ว่าบางทีคนดูก็ตัดอคติกับฮีโร่หญิงไม่ได้ป่ะ,False,2021-11-28T12:21:45.000Z,th,1464932522702557184,
"John Walker is a good character, Wanda and Wandavision are overrated, Black Widow didn't feel like a Marvel movie https://t.co/K2IJeFdUL9",False,2021-11-28T12:20:45.000Z,en,1464932272407207937,quoted
PlayStation 4からブロードキャストを始めました！ #PS4live  Sims4 実況 : 夫と元カレと愛人たち - Black Widow Gay Challenge 20 live at https://t.co/3p2CBoPAL2,False,2021-11-28T12:20:38.000Z,ja,1464932244456632320,
"Alter Schwede, die letzte Hellbound-Folge war grandios. Und ich wette, dass da ein neuer Blockbuster-Actionstar geboren wurde. Gegen die physische Präsenz der Darstellerin ist Black Widow ja ein Witz.",False,2021-11-28T12:19:32.000Z,de,1464931965409366020,
"A Black Widow's Film Full Album 482020 - 9112020 ( Written And Produced By HoneyandSmyths )
HoneyAndSmyths HoneyAndSmyths

https://t.co/soFjYJzFKP",False,2021-11-28T12:19:31.000Z,en,1464931960258809858,
"Black Widow 1981 style: from Marvel Bizarre Adventures, March 1981. https://t.co/iS0b1EXBr9",False,2021-11-28T12:19:14.000Z,en,1464931889509191684,
"scarlett johansson as Black Widow ❤️
#drawing #draw #sketch #art #artwork #Trending #ScarlettJohansson https://t.co/qmvZuQKoIs",False,2021-11-28T12:19:04.000Z,en,1464931850288259073,
Shang Chi or Black widow first? 🤔🤔,False,2021-11-28T12:18:31.000Z,en,1464931708889755650,
"ieri sera ho visto black widow per metà, avevo sonno",False,2021-11-28T12:17:37.000Z,it,1464931481726468096,
@BrookIT2 This is very true. They let you know everything and as such there’s no more mystery or expansion value. After end game they really had nothing left. Black widow and Captain marvel have already happened so they’re irrelevant. Externals sucks. Spider-Man is…Passable,False,2021-11-28T12:14:49.000Z,en,1464930777741725704,replied_to
My favorite part of every marvel movie… well b4 the black widow one was the Stan lee appearance,False,2021-11-28T12:14:39.000Z,en,1464930735270232068,
Debbi Walton - Black Widow Spider https://t.co/trH8xQbqm6,False,2021-11-28T12:05:56.000Z,en,1464928544761470980,
@rozalinsama Black Widow شوي تنبلع كمان,False,2021-11-28T12:04:13.000Z,und,1464928113620447236,replied_to
"Me flipa la banda sonora de Black Widow. La mejor de este año del MCU en ese ámbito.
https://t.co/g5OpCRLVz2",False,2021-11-28T12:04:04.000Z,es,1464928074760437765,
non vedo l’ora di finire la fase tre sono troppo curiosa per shang chi e black widow,False,2021-11-28T12:01:42.000Z,it,1464927479370588160,
"#NowPlaying Iggy Azalea feat. Rita Ora - Black Widow-- #HomeServices #WashHands #CoverFace #MakeSpace #SundaySessions
.www.radiostradbroke.co.uk",False,2021-11-28T11:57:08.000Z,pl,1464926328524881920,
eternals y black widow con doctor strange??¿¿ https://t.co/iPL4oHXyNY,False,2021-11-28T11:55:28.000Z,en,1464925907638882309,quoted
Everything you need to know about the new Disney+ series. https://t.co/feebYre6p5,False,2021-11-28T11:51:45.000Z,en,1464924975337553920,
@tbslbrad I watched black widow last night I love marvel,False,2021-11-28T11:49:26.000Z,en,1464924392580960261,replied_to
@WarThunder Hello! I just bought the black friday pack in war thunder and I can't find the black widow P61 A1. Can someone help?,False,2021-11-28T11:47:41.000Z,en,1464923949117095940,
either Matt or Peacemaker. Dunno about Yelena cuz I've only seen Black Widow once. Batbale is shit at fighting so he gets out first. https://t.co/xbSuDzGiaC,False,2021-11-28T11:46:38.000Z,en,1464923684561473536,quoted
