text,lang,possibly_sensitive,tweet_id,created_at,type
"@Ramsfan19731 @clarencehilljr Yes, coincidence.   Literally billions of doses have been administered around the world by now, and a prolapsed heart valve is NOT an observed side effect.   Also, if you have a heart condition your odds of surviving Covid are way lower than average...GET THE VACCINE.",en,False,1466145816867913736,2021-11-24 20:42:57+00:00,replied_to
"@LBC Don’t you just hate Covidiots! I lost a very best friend during the Covid-19 pandemic for her attempts to shove this crap down my throat! She said I should do my own research, of what her bullshit?",en,False,1466145816763117572,2021-11-24 20:42:57+00:00,replied_to
"@Inspiri58050086 @dgmoore75 ..or an electrical engineer, you just hope those in the know, know what to do at the time...I'm afraid there's a lot of post hoc analysis explaining this which is bs.

I remember distinctly where I saw a documentary on pandemics, at least 10 yrs before Covid...Open Uni Sat AM..",en,False,1466145815945228298,2021-11-24 20:42:56+00:00,replied_to
"“…selective abdication by the king of cultural cachet.”

“And it’s not too much to ask of a king that he bestow enough energy to post three words on Instagram, not about his latest shoes but the most important shots ever taken: “Just do it.” https://t.co/PjsqlmIM44",en,False,1466145813906796546,2021-11-24 20:42:56+00:00,
@bradynichols85 @JPW_NBCSports Covid has a lot to answer for :(,en,False,1466145812765937676,2021-11-24 20:42:56+00:00,replied_to
"🚨REPORTE COVID-19 AL 01/12/2021

✅Los datos pueden ser modificados posteriormente, dependiendo de la actualización de los registros.

✅El número de casos positivos es solo de los detectados mediante pruebas rápidas y moleculares.

#JuntosPorLaSalud 🇵🇪 https://t.co/p2yItxav8V",es,False,1466145812187074562,2021-11-24 20:42:55+00:00,
"@Adrii_melian Te dije que casi lloro con el final.? Me puse en modo tword. Jajajaj. No se si era porque tenia covid y estaba sensible o ke. No es que me gustó o no me gustó, si me acuerdo que me conmovió.",es,False,1466145812027785219,2021-11-24 20:42:55+00:00,replied_to
"Fauci says there is testing for Covid at the border ""under certain circumstances""....why not all tested period? Only citizens are mandated and tested...this is pure BS",en,False,1466145811981651992,2021-11-24 20:42:55+00:00,
"Why did they give this covid variant such a badman scary name, “Omicron”.",en,False,1466145811264385025,2021-11-24 20:42:55+00:00,
Covid-19: إليك آخر التطورات العالمية حيث يتصارع العالم مع متغير Omicron https://t.co/JHSGli8igO,ar,False,1466145811083968518,2021-11-24 20:42:55+00:00,
Fauci's a big shot! Embattled COVID-19 tsar is joined by Obama for surprise visit to DC elementary school to meet students getting vaccinated and encourage child vaccinations https://t.co/omHQB7BMzu https://t.co/ivCPxhb1sx,en,False,1466145810891087872,2021-11-24 20:42:55+00:00,
We are at the #NBAA business Awards this morning. Still joining from home but great conversation about COVID recovery. Thx #Northlink for the invite. @HumeCityCouncil @CityWhittlesea https://t.co/7eKfwyb7ia,en,False,1466145810366664704,2021-11-24 20:42:55+00:00,
"Fauci: First reported case of Omicron variant involves traveler from South Africa
https://t.co/T1W4ScqPgr ⁦@FauciFan⁩ is an addict for attention. One case and the ass tanks the market. 370m US and one case and he needs his 15 min of fame again.",en,False,1466145810320699399,2021-11-24 20:42:55+00:00,
"GOP r cherry picking again.They don't care about COVID lives or lives lost by guns but pretend they're for life of unborn.This is a religious authoritarian cult. They want everyone 2 believe what they believe,go 2 their churches&amp;have no rights/freedoms unless they agree with GOP! https://t.co/OwSo2MBxsT",en,False,1466145810249392131,2021-11-24 20:42:55+00:00,quoted
"@VeritesVerite @LoThOdes @silenceestdor1 @enide @CarneDeTwit @ClaireJardin1 @f_philippot @UPR_Asselineau Vous manquez tellement d argument que vous inventez !! 
En effet vous etes perdu ...plus aucune crédibilité !!
J ai eu le covid ...il n y a pas de quoi en faire une histoire.",fr,False,1466145809003646988,2021-11-24 20:42:55+00:00,replied_to
@christiancas11 And they have the most strict COVID rules lol,en,False,1466145808424841230,2021-11-24 20:42:55+00:00,replied_to
"@loisrp @DrEricDing @monicaonairtalk Not totally sure they weren’t exposed elsewhere, but in one example these are family members living in the same house. One got covid, another tested positive 20 days later. Doctors said it’s rare but it could take as long as 21 days from exposure to positive test.",en,False,1466145808382844932,2021-11-24 20:42:55+00:00,replied_to
Tα παιδιά με ανεξέλεγκτο άσθμα κινδυνεύουν περισσότερο να νοσηλευτούν με Covid - https://t.co/BoycBEJgtK #greece #news https://t.co/tagZKAc4Fk,el,False,1466145806843588608,2021-11-24 20:42:54+00:00,
"🇲🇦⚠️|  Les 16 prélèvements effectués par les services sanitaires mardi se sont finalement révélés de type Delta, non #Omicron 
https://t.co/ADNaPWgH2g",fr,False,1466145806839332872,2021-11-24 20:42:54+00:00,
"@aproko_doctor Abe abeg abeg abeg, I never finish with daily COVID-19 test, you dey bring HIV, mba what of ebola and Lassa fever test.mtchew",en,False,1466145806612893696,2021-11-24 20:42:54+00:00,replied_to
@UpsideDad @AP you can literally have mild symptoms one day and  it can easily worsen into something else. some people develop covid and don’t have very strong symptoms but then eventually develop pneumonia from it and then they’re on a ventilator. tell me you know nothing about viruses,en,False,1466145806285692940,2021-11-24 20:42:54+00:00,replied_to
"@robertneska Covid nie istnieje, pod respiratorami leżą manekiny a lekarzy przy tych manekinach grają wynajęci aktorzy. Na całym świecie.",pl,False,1466145806248038407,2021-11-24 20:42:54+00:00,replied_to
Larry Bird wouldn't catch Covid. https://t.co/KxaHG2orMW,en,False,1466145804071182345,2021-11-24 20:42:54+00:00,quoted
I'm not disappointed that you haven't denied Covid exists.  I'm disappointed that you haven't used your platform to fight against Technocratic Totalitarianism. I'm a second class citizen and frankly feel betrayed by 'leftists' like you. https://t.co/a7EoPLr4jR,en,False,1466145803928580101,2021-11-24 20:42:53+00:00,quoted
"Who's in charge of these COVID variant names?

Can we have a different theme please?",en,False,1466145803437703169,2021-11-24 20:42:53+00:00,
"@sammwittings Let's place blame on the whole lot of them. Pelosi, Fauci, Gates, Soros,all the World jokers aka Biden as they are clowns and we are doing nothing to stop them. They're all guilty of this disgusting sense of knowing a secret about Covid that is hidden in their thirst for power.",en,False,1466145801315528714,2021-11-24 20:42:53+00:00,replied_to
"@JohnnyConley13 @targteacher @Verizon Enjoy the disaster that Biden has created, more covid deaths, no supply chain, Americans stuck in Afghanistan, the Border crisis, the vaccine mandate, gasoline prices, natural gas prices, but he's fn awesome 👌.",en,False,1466145800535302148,2021-11-24 20:42:53+00:00,replied_to
@MarshaBlackburn @kayleighmcenany Just another reason you both will burn in hell @MarshaBlackburn @kayleighmcenany . Like covid deaths you are responsible for the lies keep accumulating. Your souls are black as night.,en,False,1466145800451469315,2021-11-24 20:42:53+00:00,replied_to
"@JoseMagdalena_R @Jaimequ16133544 @sabrinacvf Nopo, pero el Covid es como eso",es,False,1466145799205707780,2021-11-24 20:42:52+00:00,replied_to
Une nouvelle étude de séroprévalence est en cours en Polynésie. Elle devra déterminer le taux d'immunité naturelle et/ou due au vaccin des Polynésiens. #polynesie #immunite #covid_19 https://t.co/DxOy4t2F0w,fr,False,1466145798056407042,2021-11-24 20:42:52+00:00,
@MicheleAgnew @BKarahalios https://t.co/prTffIU9Yy,und,False,1466145795841814528,2021-11-24 20:42:52+00:00,replied_to
"I don’t understand those who won’t get vaccinated because there’s still a chance you can catch covid.

That’s like refusing to wear a raincoat in a storm because there’s still a small chance you could get wet.

Even when the science says without it, you’ll definitely get soaked.",en,False,1466145795111936000,2021-11-24 20:42:51+00:00,
"@johnm35354419 @ollysmithtravel Why didn't we do anything remotely similar for flu pre 2020?

Given the relative vaxx rates it would have more impact for flu than covid. 

Fund sick pay, ventilation, rapid testing if you want to have a proper impact. Vaxx passport pure populism",en,False,1466145794847916033,2021-11-24 20:42:51+00:00,replied_to
@trutherbleuchef Also worrying how many people will believe the line that it’s a new covid symptom.,en,False,1466145794063540230,2021-11-24 20:42:51+00:00,replied_to
"@BorisJohnson @10DowningStreet Fans collapsing of heart attacks at Football matches left right &amp; centre tonight,this is what your vaccinations are doing to people,COVID WAS CREATED FOR VACCINATIONS THAT ARE PUTTING PEOPLES LIVES IN DANGER  #murderers #scammers #AllAboutMoney #Liars #Dictatorship #NewWorldOrder",en,False,1466145793631522817,2021-11-24 20:42:51+00:00,replied_to
"@MariaElMeza @Joe_Sanfelippo @ESCRegion20 Like when he sued an Art Education Teacher of the Year for breach of contract because he forced her to choose between her newborn baby and her Cricket family due to her fears about an infants developing immune system and Covid. He didn’t have to, but he did. #hackingleadership",en,False,1466145791966433281,2021-11-24 20:42:51+00:00,replied_to
"The lessons from the history of HIV are begging to be learned. We cannot afford to repeat the deadly mistakes of the past with the #COVID pandemic.
Thanks @rachelmcohen72 for this powerful and timely reminder on #WorldAidsDay2021 https://t.co/LDQqTEeKPd",en,False,1466145789114294283,2021-11-24 20:42:50+00:00,quoted
@chandwich amistad tienes covid?? no taste is a symptom 😟,en,False,1466145788040400896,2021-11-24 20:42:50+00:00,replied_to
"@CFCCaid @KingKane_20 @caddyisplank @LCFC Heart attacks are the symptom of a cause, the cause could be obesity, stress, illness.

Covid isn't a symptom, its a cause.",en,False,1466145788036362249,2021-11-24 20:42:50+00:00,replied_to
Very cool simulation on how covid-virus rides on aerosol particles! #CovidIsAirborne #E3project https://t.co/NcAEKGd3Hh,en,False,1466145787797250058,2021-11-24 20:42:50+00:00,quoted
"Both Moderna and Pfizer, brands responsible for COVID-19 vaccines, made the list of Morning Consult’s top 20 Fastest Growing Brands for 2021.",en,False,1466145787260420101,2021-11-24 20:42:50+00:00,
@RareRareness We’re all gonna die &amp; idk if you know this but with Covid there’s a higher percentage of getting damage from it than the vaccine. You kinda slow so it’s prolly not gonna make sense to you lol,en,False,1466145786094309378,2021-11-24 20:42:49+00:00,replied_to
South Africa's new COVID cases double in 1 day amid omicron https://t.co/lcxetCdt3b,en,False,1466145785595060249,2021-11-24 20:42:49+00:00,
@marsubarb @bielconn https://t.co/nNd9qUOh5E,und,False,1466145785213505544,2021-11-24 20:42:49+00:00,replied_to
"🤔 Maybe the vaccine isn’t the cure-all! 

Dying COVID-19 Patient Recovers After Court Orders Hospital to Administer Ivermectin

https://t.co/nlSU9pm15x",en,False,1466145785108578304,2021-11-24 20:42:49+00:00,
Lincoln Riley https://t.co/AeENbmhHad,en,True,1466145784819331073,2021-11-24 20:42:49+00:00,
@HeatherChilders I know several people that got the Vaccine and Still got the Covid and were Hospitalized so they just Don’t Know,en,False,1466145783309385732,2021-11-24 20:42:49+00:00,
Quindi adesso Lorenzo Damiano afferma che il covid esiste e che bisogna vaccinarsi. Ed io che pensavo non esistesse una grazia divina.,it,False,1466145783175069699,2021-11-24 20:42:49+00:00,
czy covid się może skończyć bo też cgce usłyszeć mikrokosmos,pl,False,1466145783095382020,2021-11-24 20:42:49+00:00,
https://t.co/aeKpifw34a,und,False,1466145782944481280,2021-11-24 20:42:48+00:00,
@thatdogperson That’s so true out here it feels like pre covid but in europe that’s a different story,en,False,1466145782445355016,2021-11-24 20:42:48+00:00,replied_to
"Govts won't be discussing this though will they.

#resist #covid covid https://t.co/1mlIA3iMMl",en,False,1466145781656989696,2021-11-24 20:42:48+00:00,quoted
@CNEWS Et pas à cause du covid,fr,False,1466145781564551173,2021-11-24 20:42:48+00:00,replied_to
acima do BTS KKKKKKKKKK é uma das variantes do covid esse jogo mesmo,pt,False,1466145781472280578,2021-11-24 20:42:48+00:00,replied_to
@Andwhowhatwhere @CrytoSpo @BernieSpofforth Quite simply the best comment ive read since covid came along 👏🏻👏🏻👏🏻👍🏼👍🏼,en,False,1466145781098942472,2021-11-24 20:42:48+00:00,replied_to
"@Musso___ @matteosalvinimi #Salvini #kakistocrazia #supergreenpass 

Fonte: https://t.co/IFRIjMgJJW https://t.co/nbHUe9mkcv",pt,False,1466145780868296707,2021-11-24 20:42:48+00:00,replied_to
"'Wild speculation': Wasaga Beach, firefighters respond to social media comments about COVID outbreak
https://t.co/svfjnNDqHJ https://t.co/I926J6tdpZ",en,False,1466145780570460168,2021-11-24 20:42:48+00:00,
@ArchRose90 https://t.co/G7kdyvnBi3,und,False,1466145779492524035,2021-11-24 20:42:48+00:00,replied_to
@prrodk_ ترا كورونا له انواع ومنها covid 19 وهو موجود من زمان,ar,False,1466145779488378881,2021-11-24 20:42:48+00:00,replied_to
@nikegirl1375 @NoLieWithBTC And thanks to the republican lies about covid their party is self destructing by not getting vaxxed!,en,False,1466145778808901633,2021-11-24 20:42:47+00:00,replied_to
⚡️ “U.S. confirms nation’s first case of omicron Covid variant in California” by @CNBC https://t.co/NdVsU3S86z,en,False,1466145776699015169,2021-11-24 20:42:47+00:00,
"@ehurtley They actually have a product (8D), and I don't care *that* much about speed, but they're sold out from chip shortage and no signs of it coming back. Website basically just says ""covid.""",en,False,1466145776036298754,2021-11-24 20:42:47+00:00,replied_to
