lang,tweet_id,created_at,text,possibly_sensitive,type,clean_tweet
en,1466150819758288896,2021-11-26 21:02:49+00:00,@IrishTimes do one on the covid jabs,False,replied_to,"['jab', 'covid', 'one']"
en,1466150818432884746,2021-11-26 21:02:49+00:00,@JohnnyConley13 I'm sorry they changed it to only 13 times better https://t.co/VrZ1a4ealH,False,replied_to,"['changed', 'time', 'I', '13', 'better', 'sorry']"
it,1466150817996623873,2021-11-26 21:02:49+00:00,"#ZonaFake non demorde!
#Miozzo è sempre quello del primo #ComitatoTecnicoSciagura?
#Minzolini l'eterno nominato per ""competenze""...
#ZonaBianca  https://t.co/1nnThp4LMs",False,,"['sempre', '?', 'primo', 'e', ""l'eterno"", 'per', 'quello', '!', 'del', 'nominato', 'demorde', 'non', 'competenze']"
en,1466150817946349576,2021-11-26 21:02:49+00:00,"Surprising how people get to meet their doctor for just a headache and fatigue in SA. Here in the UK, they would never detect a new variant because the rude GP staff/reception won't let us talk to a doctor forget meet them for such mild symptoms!

#NHS

 https://t.co/V0DAHIXfA5",False,,"['doctor', 'detect', 'mild', 'talk', '!', 'symptom', 'new', 'variant', 'meet', 'let', 'would', 'staff/reception', 'get', 'uk', 'surprising', 'sa', 'people', 'fatigue', 'forget', 'never', 'headache', 'gp', 'rude', 'u']"
en,1466150817413672969,2021-11-26 21:02:49+00:00,China is dealing with one of its worst Covid-19 outbreaks since Wuhan https://t.co/Z2GSk8MRMa,True,,"['covid', 'worst', 'wuhan', 'outbreak', 'since', '19', 'china', 'one', 'dealing']"
en,1466150817241649166,2021-11-26 21:02:49+00:00,WHO warns of ‘toxic mix’ as EU chief mulls mandatory COVID jabs https://t.co/cxUEf6DjdB,True,,"[""'"", 'warns', 'mull', 'covid', 'chief', ""'toxic"", 'jab', 'eu', 'mandatory', 'mix']"
und,1466150815333339139,2021-11-26 21:02:48+00:00,@JackPosobiec @DrOz https://t.co/i2iavZVDz3,False,replied_to,[]
en,1466150815228387336,2021-11-26 21:02:48+00:00,"@Rinard94 @0Huggy let’s be clear tho, i don’t think this would be happening if covid wasn’t a thing tbf. does kinda panic ya a bit",False,replied_to,"['kind', 'covid', 'bit', 'tho', 'thing', 'tbf', 'panic', 'happening', 'ya', 'let', 'would', 'clear', 'u', 'think']"
en,1466150814729207812,2021-11-26 21:02:48+00:00,"Not sure how bad it will be, but it's here.

https://t.co/hhJouXJWZP",False,,"['bad', 'sure']"
en,1466150814657892356,2021-11-26 21:02:48+00:00,"FDA Advisory Committee Narrowly Votes To Approve Merck's COVID 'Miracle Drug'
https://t.co/jJYxza1uNQ",False,,"['drug', 'covid', 'merck', ""'"", 'committee', 'vote', 'approve', 'advisory', 'fda', 'narrowly', ""'s"", ""'miracle""]"
en,1466150814205030401,2021-11-26 21:02:48+00:00,"@deffonotbecky @Ralfsexual I agree with everything you said, conspiracy theorists love taking tragedies and chalking them up to be vaccine related. It could be covid, vaccine or neither but the anti-vaxers are so quick to jump on the vaccine being the issue. All vaccines save 100x more lives than they end",False,replied_to,"['jump', 'end', 'could', '100x', 'theorist', 'related', 'everything', 'vaxers', 'life', 'vaccine', 'chalking', 'anti', 'conspiracy', 'vaccine', 'love', 'tragedy', 'save', 'taking', 'covid', 'said', 'neither', 'quick', 'issue', 'agree']"
en,1466150814058270728,2021-11-26 21:02:48+00:00,"Yep when they force their medical experimentation on people !

Either stopping their electric gas or food culling their jobs or simply beating them up and forcing their injection in them !

1930s again with the little guy with the tash and Mengles !

#COVID19 #Covid #covidvariant https://t.co/6Q0NbAEhxo",False,quoted,"['yep', 'food', 'experimentation', 'job', 'electric', 'stopping', 'either', '!', 'little', '1930s', 'tash', 'forcing', 'mengles', 'simply', 'force', 'people', 'injection', 'medical', 'beating', 'guy', 'culling', 'gas']"
en,1466150813781446665,2021-11-26 21:02:48+00:00,they should make a tiny harmless version of covid and infect everyone with it so they gain immunity from the real covid,False,,"['covid', 'real', 'make', 'everyone', 'immunity', 'gain', 'tiny', 'version', 'harmless', 'infect']"
en,1466150812854501387,2021-11-26 21:02:48+00:00,"Australia. So far, three fugitives have been caught; all three tested negative for COVID-19. https://t.co/7OTHpQicKm",False,quoted,"['covid', 'negative', 'australia', 'fugitive', 'tested', '19', 'far', 'three', 'caught']"
en,1466150812455878657,2021-11-26 21:02:48+00:00,Consider the role social media played in continuing ILR work in “#KeepOurLanguagesStrong: Indigenous Language Revitalization on Social Media during the Early COVID-19 Pandemic” by Dr. Kari A. B. Chew https://t.co/3lId2O24xz #IndigenousLanguages #LanguageRevitalization #OpenAccess,False,replied_to,"['dr', 'indigenous', 'medium', '19', 'language', 'b', 'pandemic', 'played', 'ilr', 'early', 'role', 'continuing', 'revitalization', 'covid', 'work', 'chew', 'kari', 'social', 'consider']"
pt,1466150812347166720,2021-11-26 21:02:48+00:00,Paraná registra 476 novos casos e 10 óbitos pela covid-19 https://t.co/IzZLOVT7Wz,False,,"['covid', 'casos', 'obitos', 'pela', 'novos', '476', 'e', '19', 'parana', '10', 'registra']"
en,1466150812237901832,2021-11-26 21:02:48+00:00,"My latest on #OAN's @TippingPointOAN with @Nefertari25 discussing the Biden administration's wanton disregard for military readiness when it comes to  #COVID &amp; its selective invocation of ""harm to military readiness"" when it suits its narratives.  
https://t.co/PAwur8Vlbu",False,,"['biden', 'disregard', 'latest', 'wanton', 'come', 'readiness', 'suit', 'narrative', 'discussing', 'amp', 'harm', 'invocation', 'selective', ""'s"", 'military', '&', 'administration']"
en,1466150812170821640,2021-11-26 21:02:48+00:00,1st US case of COVID omicron variant confirmed in California #NewsBreak  https://t.co/k88c0XEFdK,False,,"['u', 'california', 'confirmed', 'covid', 'variant', '1st', 'case', 'omicron']"
en,1466150812070166547,2021-11-26 21:02:48+00:00,@AshAb04332742 @brandy_tong @aetiology This is bullsh1t in the case of the covid jab because IT DOESN'T STOP TRANSMISSION!,False,replied_to,"['stop', 'covid', 'tong', 'transmission', 'jab', '!', 'case', 'bullsh1t']"
en,1466150810325176322,2021-11-26 21:02:47+00:00,@Bbtheebony It's the new covid variant 😂,False,replied_to,"['covid', 'variant', 'new']"
en,1466150809108992012,2021-11-26 21:02:47+00:00,First U.S. Case of #Omicron #Covid Variant Confirmed in California https://t.co/BE3llbaByh via @technology,False,,"['california', 'first', 'confirmed', 'variant', 'case']"
fr,1466150809054461962,2021-11-26 21:02:47+00:00,Vous mangez des tacos mais vous avez peur du COVID,False,,"['mais', 'covid', 'vous', 'du', 'de', 'mangez', 'avez', 'peur', 'taco']"
en,1466150805304610816,2021-11-26 21:02:46+00:00,@TimRunsHisMouth Covid,False,replied_to,['covid']
en,1466150805082296324,2021-11-26 21:02:46+00:00,I think it’s so dumb that I’m getting in trouble for spreading awareness of getting boosters and not letting your guard downbecause my family and I got Covid. Like what kind of filipino nonsense,False,,"['kind', 'dumb', 'covid', 'letting', 'downbecause', 'booster', 'I', 'trouble', 'family', 'guard', 'spreading', 'got', 'filipino', 'nonsense', 'like', 'awareness', 'think', 'getting']"
en,1466150802100080642,2021-11-26 21:02:45+00:00,@GovInslee Can we move to a world covid day too?  We could end the emergency you are abusing and instead just have a reminder day one a year instead.,False,replied_to,"['year', 'covid', '?', 'instead', 'end', 'too', 'abusing', 'could', 'day', 'world', 'reminder', 'one', 'move', 'emergency']"
en,1466150801080918018,2021-11-26 21:02:45+00:00,"@KTLA 🙄""A person in California who had been vaccinated against COVID-19 became the first in the U.S. to have an identified case of the omicron variant...""",False,replied_to,"['california', 'first', 'covid', 'variant', 'vaccinated', 'identified', '19', 'person', 'omicron', 'case', 'became']"
es,1466150800590196740,2021-11-26 21:02:45+00:00,"La superestrella de la NBA LeBron James, vacunado, no puede jugar, probablemente debido a un resultado positivo de COVID
https://t.co/EZmkoyWSXB",False,,"['vacunado', 'probablemente', 'un', 'covid', 'james', 'jugar', 'nba', 'positivo', 'la', 'debido', 'de', 'superestrella', 'puede', 'resultado', 'lebron']"
en,1466150799675990026,2021-11-26 21:02:45+00:00,@shotheekwe There’s research that melatonin can ease COVID and prevent it. All healing and health to you and your home and family. https://t.co/JyTWwu0uMW,False,replied_to,"['covid', 'melatonin', 'prevent', 'health', 'family', 'ease', 'healing', 'home', 'research']"
en,1466150796236525571,2021-11-26 21:02:44+00:00,"CMS encourages, but doesn't require, Medicare Part D plans to pay pharmacists for dispensing any COVID-19 oral antivirals the FDA may authorize. https://t.co/t1pKdVEcgH",False,,"['dispensing', 'covid', 'cm', 'plan', 'require', 'oral', 'pay', '19', 'pharmacist', 'antiviral', 'medicare', 'fda', 'may', 'part', 'encourages', 'authorize']"
tr,1466150796056277003,2021-11-26 21:02:44+00:00,Sürekli şu aylarda gelen astım krizlerine birde grip eklenince herkes covid oldum sanıyor🤦🏻‍♀️🤧,False,,"['aylarda', 'gelen', 'covid', 'grip', 'herkes', 'birde', 'krizlerine', 'oldum', 'surekli', 'astim', 'saniyor', 'eklenince', 'su']"
es,1466150795573932036,2021-11-26 21:02:44+00:00,@EcuavisaInforma Enorme golpe al turismo ....  El mundo pide pruebas PCR como en Colombia y está bien (demuestra que el viajero no tiene COVID) pedir carnet de vacunación disminuirá el turismo al menos un 70% ....  Cero ingreso de turistas por este tema,False,replied_to,"['enorme', 'en', 'pcr', 'bien', 'pruebas', 'ingreso', 'viajero', 'pide', 'menos', 'esta', 'pedir', 'colombia', 'tiene', 'turismo', '%', 'este', '(', 'el', 'cero', 'tema', ')', 'de', 'disminuira', 'vacunacion', 'al', 'por', 'un', 'covid', 'mundo', 'demuestra', 'como', 'que', 'golpe', 'carnet', '70', 'turistas']"
en,1466150794558943233,2021-11-26 21:02:43+00:00,Illinois family credits Ivermectin with saving life of father hospitalized with COVID-19 #ivermectinworks https://t.co/Zdtssxfsjf,False,,"['life', 'illinois', 'covid', 'hospitalized', 'ivermectin', 'family', '19', 'father', 'credit', 'saving']"
es,1466150793866797063,2021-11-26 21:02:43+00:00,"@AristeguiOnline En miércoles?
Por la tarde ? 
Sin importarles contaminarse de covid? 
....vaya que son espontáneo$",False,replied_to,"['son', '?', 'en', 'covid', '$', 'tarde', 'la', 'importarles', 'vaya', 'de', 'que', 'miercoles', 'contaminarse', 'sin', 'por', 'espontaneo']"
en,1466150793824722947,2021-11-26 21:02:43+00:00,"Woke up feeling like I have a temperature and should get a covid test then realised my room was humid af last night &amp; I did a peeling mask before bed so nope, I’m just a hot sweaty mess this morning all on my own",False,,"['feeling', 'hot', 'test', 'af', 'bed', 'temperature', 'like', 'get', '&', 'woke', 'mess', 'room', 'mask', 'morning', 'last', 'covid', 'peeling', 'nope', 'realised', 'I', 'amp', 'humid', 'night', 'sweaty']"
en,1466150792138838017,2021-11-26 21:02:43+00:00,"@barroldinho1 @metalorain @Pauline31202553 @mmpadellan He’s still fighting to get that changed.

There are ton of stories where they counted Covid as the cause of death, vs. an underlying condition or terminal disease
/10",False,replied_to,"['changed', 'covid', 'story', 'terminal', 'counted', 'condition', 'ton', 'still', 'fighting', 'v', 'disease', 'underlying', 'death', '/10', 'get']"
de,1466150791954280461,2021-11-26 21:02:43+00:00,"@felix_stutz @MarcoSchlaepfer Covid-Statistiken vom BAG ist schnell ersichtlich, dass es, wie Du richtig sagst, fast ausschliesslich die Ü80 betrifft.
Es ist besonders schade, dass die Regierung es vermasselt hat, diese Altergruppe zu schützen. Stattdessen wird gegen die jungen Ungeimpften gehetzt.",False,replied_to,"['richtig', 'fast', 'ungeimpften', 'statistiken', 'gegen', 'das', 'vermasselt', 'ist', 'besonders', 'regierung', 'u80', 'hat', 'gehetzt', 'die', 'schade', 'altergruppe', 'schutzen', 'ausschliesslich', 'stattdessen', 'e', 'covid', 'bag', 'zu', 'jungen', 'stutz', 'du', 'schnell', 'sagst', 'betrifft', 'vom', 'wie', 'ersichtlich', 'diese', 'wird']"
en,1466150791929122819,2021-11-26 21:02:43+00:00,@ryangerritsen Yeah but if everyone had just gone along covid would have vanished by now silly,False,replied_to,"['covid', 'vanished', 'everyone', 'yeah', 'gone', 'would', 'along', 'silly']"
en,1466150791127842818,2021-11-26 21:02:43+00:00,"marcus lamb did not go home to be with the lord
he died, unvaxxed, from covid, like a medievil peasant in the presence of modern science and a safe vaccine
he died like the cov-idiot he was",False,,"['like', 'cov', 'science', 'covid', 'medievil', 'safe', 'marcus', 'vaccine', 'idiot', 'modern', 'lord', 'go', 'peasant', 'presence', 'home', 'lamb', 'unvaxxed', 'died']"
en,1466150790792302594,2021-11-26 21:02:42+00:00,"@EnergyCynic One day before sleepy is supposed to release his covid strategy, could not possibly be more fake!",False,replied_to,"['covid', 'possibly', 'could', 'release', 'strategy', 'day', 'supposed', 'fake', '!', 'sleepy', 'one']"
en,1466150790653956096,2021-11-26 21:02:42+00:00,@notrodddp Lmaoooo bestie noooo 😭😭😭 covid said https://t.co/xwMlPo0GKy,False,replied_to,"['bestie', 'covid', 'said', 'noooo', 'lmaoooo']"
en,1466150790578458626,2021-11-26 21:02:42+00:00,North Dakota again urges COVID-19 vaccination as US identifies first omicron variant case https://t.co/osHuBT8uha,False,,"['urge', 'u', 'first', 'covid', 'variant', 'identifies', '19', 'omicron', 'north', 'case', 'dakota', 'vaccination']"
en,1466150790360223746,2021-11-26 21:02:42+00:00,@InvizibleDeath yup almost done with covid quarantine this week,False,replied_to,"['yup', 'covid', 'done', 'almost', 'quarantine', 'week']"
en,1466150790163320834,2021-11-26 21:02:42+00:00,@Franabelle_ I’ve not even seen anyone I follow say that it’s got to be the jabs. It could be even more likely that it’s long covid,False,replied_to,"['seen', 'covid', 'anyone', 'long', 'could', 'follow', 'jab', 'likely', 'I', 'say', 'got', 'even']"
es,1466150789940858885,2021-11-26 21:02:42+00:00,"@alzicarelli La vacuna contra el covid es un fracaso, no solo porque no inmuniza, sino porque enferma y mata. 
Pero, a mayores efectos adversos, más vacunan.",False,replied_to,"['adversos', 'ma', 'porque', 'enferma', 'mayores', 'vacuna', 'efectos', 'solo', 'el', 'pero', 'inmuniza', 'fracaso', 'e', 'covid', 'un', 'contra', 'la', 'sino', 'vacunan', 'mata']"
pt,1466150789257302021,2021-11-26 21:02:42+00:00,Anvisa diz que vacinas seguem eficazes contra internação e morte por Covid-19 https://t.co/USygSXWf9d,False,,"['morte', 'eficazes', 'covid', 'diz', 'contra', 'que', 'seguem', 'internacao', 'e', 'anvisa', 'vacinas', '19', 'por']"
pt,1466150788988874759,2021-11-26 21:02:42+00:00,"Tem meia hora q to nesse 501 e já rolou
- teoria da conspiração do covid
- antivacina
- pena de morte
- nova constituinte",False,,"['morte', 'meia', 'e', 'pena', 'teoria', 'antivacina', 'nesse', 'tem', 'q', 'da', 'ja', 'conspiracao', 'de', 'rolou', 'constituinte', 'hora', 'covid', '501', 'nova']"
en,1466150788376498180,2021-11-26 21:02:42+00:00,@Red_Zerostar covid,False,replied_to,"['covid', 'zerostar']"
en,1466150788317827077,2021-11-26 21:02:42+00:00,"@CNNPolitics How can she stand there and tell such huge lies, Democrats have absolutely no shame. 
Doocy OWNS Psaki With Biden&amp;apos;s Own Words https://t.co/vjjzEvwb8S",False,replied_to,"['word', 'psaki', 'biden', 'apos', 'absolutely', 'amp', 'tell', 'huge', 'lie', 'doocy', 'shame', 'democrat', 'stand', 'owns', '&']"
en,1466150787013357572,2021-11-26 21:02:42+00:00,"@Jft97Tom @NeilClark66 why does there need to be a conspiracy?

can't this just be a monumental, rushed, fuck up?

the people in charge aren't smart enough to carry out a conspiracy

it's possible there is something else going on here as well, perhaps covid itself causing these issues",False,replied_to,"['need', 'carry', 'else', 'enough', 'possible', 'rushed', 'not', 'charge', '?', 'something', 'well', 'causing', 'conspiracy', 'people', 'issue', 'monumental', 'up', 'going', 'covid', 'perhaps', 'fuck', 'can', 'smart']"
es,1466150786719797252,2021-11-26 21:02:41+00:00,@DaniWolv Los que votaron el domingo por mantener el pasaporte covid. Se estarán contagiando el Orion entre ellos. No saben el favor que les están haciendo a los negas. https://t.co/3TOe7dUJjl,False,replied_to,"['ellos', 'entre', 'contagiando', 'estaran', 'saben', 'mantener', 'haciendo', 'orion', 'favor', 'los', 'domingo', 'pasaporte', 'el', 'estan', 'negas', 'se', 'por', 'covid', 'le', 'que', 'votaron']"
