lang,tweet_id,possibly_sensitive,created_at,text,type,clean_tweet
en,1466154802740666373,False,2021-11-28 21:18:39+00:00,"@colinbrazierGBN Am all for mandatory Covid vaccines, these anti vaxxer crackpots &amp; cranks are what is keeping this pandemic going @colinbrazierGBN they are facilitating new variants all the time.  No govt is going to allow these cranks to keep harming their economies.  https://t.co/quaBc7diQO",quoted,"['covid', '&', 'new', 'vaccine', 'keep', 'keeping', 'govt', 'harming', 'economy', 'amp', 'facilitating', 'pandemic', 'anti', 'crackpot', 'mandatory', 'allow', 'variant', 'crank', 'vaxxer', 'time', 'going']"
en,1466154802455457803,False,2021-11-28 21:18:39+00:00,"Covid-19 travel restrictions unfair, ineffective: UN chief
Covid-19 travel restrictions unfair, ineffective: UN chief

https://t.co/qlCY8fq2wk
World News Headlines, Latest International News, World Breaking News - Times of India
https://t.co/07Y9LVmXBp… https://t.co/zeVyMmt2c5",,"['restriction', 'covid', 'ineffective', 'news', 'headline', 'un', 'international', 'unfair', 'breaking', 'time', 'india', 'world', 'travel', '19', 'chief', 'latest']"
en,1466154801771786241,False,2021-11-28 21:18:39+00:00,@RoyBlunt I think you mean Republicans’ mismanagement of Covid and I’m sure those Trump tax cuts for the rich didn’t help either,replied_to,"['tax', 'think', 'covid', 'cut', 'either', 'mean', 'I', 'mismanagement', ""'"", 'help', 'sure', 'rich', 'republican', 'trump']"
en,1466154801696317445,False,2021-11-28 21:18:39+00:00,"(2) So please, as worried as I might be in the back of my head, don’t worry. Just follow the laws and guidelines that are in your country, so you can protect others. Yes it sucks at the moment. But 5 million people have supposedly lost their lives to covid. And that’s hard…",replied_to,"['follow', 'covid', 'law', 'yes', 'please', 'protect', '2', 'head', 'people', 'might', '5', 'supposedly', 'million', 'guideline', 'country', 'life', 'suck', 'moment', 'worry', 'back', 'hard', ')', 'lost', '(', 'others', 'worried']"
en,1466154801604009988,False,2021-11-28 21:18:39+00:00,"@JOtter64
""Letter from NIH shows coronavirus research is not genetically related to the current COVID-19 pandemic, fact-checkers report""  https://t.co/YJLTSMHdFG",,"['covid', 'pandemic', 'checker', 'current', 'genetically', 'related', 'research', 'nih', 'letter', 'report', 'coronavirus', '19', 'show', 'fact']"
it,1466154801146867716,False,2021-11-28 21:18:39+00:00,Sono diverse le Regioni che fanno appello affinché tornino attive le strutture messe a disposizione dalla Difesa durante la prima fase della campagna vaccinale https://t.co/jy90GMGssQ https://t.co/hhXGFFZn5n,,"['strutture', 'campagna', 'regioni', 'messe', 'durante', 'difesa', 'tornino', 'la', 'prima', 'vaccinale', 'della', 'diverse', 'che', 'appello', 'affinche', 'dalla', 'fanno', 'fase', 'disposizione', 'le', 'attive', 'sono']"
en,1466154799976570884,False,2021-11-28 21:18:38+00:00,"@crazywoman5921 no, actually Dr Phil went all out to protect himself &amp; family from COVID. he had no audience for over a year &amp; a half &amp; only had guests virtually for over a year.",replied_to,"['guest', 'covid', '&', 'half', 'virtually', 'actually', 'family', 'protect', 'dr', 'amp', 'year', 'audience', 'phil', 'went']"
en,1466154798961639427,False,2021-11-28 21:18:38+00:00,@Abby4Iowa And yet a young women is required by their employer to get a covid vaccine that hasn’t been fully tested on women who are expecting or who want to in the future. Do you stand with them?,replied_to,"['covid', 'future', 'expecting', 'required', '?', 'employer', 'yet', 'woman', 'get', 'vaccine', 'fully', 'them', 'want', 'young', 'tested', 'stand']"
en,1466154797539680270,False,2021-11-28 21:18:38+00:00,"I wasn’t on house arrest or anything, I just had COVID",replied_to,"['covid', 'anything', 'arrest', 'house']"
en,1466154797250326534,False,2021-11-28 21:18:38+00:00,@KingJames fr how u get covid with an effective vaccine? LeFinally waking up,replied_to,"['fr', 'lefinally', 'covid', 'waking', 'effective', '?', 'get', 'vaccine']"
en,1466154796969340937,False,2021-11-28 21:18:38+00:00,"@ShannonJoyRadio Covid shots, just like masks, will actually give people a false sense of security and cost lives. If you have a compromised immune system or existing co-morbidities, don’t rely on the shot, especially after it’s expiration date 🙂",replied_to,"['covid', 'system', 'security', 'sense', 'shot', 'expiration', 'false', 'people', 'like', 'mask', 'give', 'shot', 'co', 'morbidity', 'date', 'cost', 'especially', 'actually', 'life', 'rely', 'existing', 'compromised', 'immune']"
en,1466154796075917313,False,2021-11-28 21:18:37+00:00,"First U.S. omicron patient was fully vaccinated and has mild Covid symptoms, officials say https://t.co/tLwjysF4v8",,"['vaccinated', 'covid', 'patient', 'first', 'mild', 'symptom', 'fully', 'omicron', 'say', 'official']"
ca,1466154795463491594,False,2021-11-28 21:18:37+00:00,Mor Josep Maria Francino als 74 anys a conseqüència del covid https://t.co/Cx0n66QINu,,"['covid', 'mor', 'francino', 'consequencia', 'del', 'maria', '74', 'al', 'anys', 'josep']"
en,1466154794620493828,False,2021-11-28 21:18:37+00:00,@HenryFordNews Speaking of which Hartmann turned out to be one of the intubated patients at Henry Ford Wyandotte. https://t.co/yIlRiCUn91 He was intubated since Nov 6 according to Metro Times https://t.co/mP8r25iYd6,replied_to,"['ford', 'hartmann', 'henry', 'one', 'intubated', 'wyandotte', 'speaking', 'turned', 'patient']"
en,1466154794360492044,False,2021-11-28 21:18:37+00:00,"@BlairFalconer66 Unfortunately, Canada is now virtually bankrupt and due to the rampant ""money printing"" Trudeau undertook to fund CERB, expect double-digit inflation in many sectors.

There is no ""right answer"" to COVID as each comes with major negatives that we'll need to pay for now or later.",replied_to,"['later', 'covid', 'printing', 'rampant', 'right', 'expect', 'come', 'money', 'digit', 'pay', 'canada', 'inflation', 'negative', 'many', 'virtually', 'bankrupt', 'fund', 'due', 'answer', 'major', 'need', 'unfortunately', 'double', 'trudeau', 'sector', 'cerb', 'undertook']"
en,1466154794230423565,False,2021-11-28 21:18:37+00:00,"@Laurexandra, 
Ugh! The first case of the Omicron variant of COVID has been detected in the U.S. in San Francisco. Just what we don't need.",,"['case', 'need', 'covid', 'ugh', '!', 'first', 'variant', 'detected', 'omicron', 'san', 'francisco']"
en,1466154793810993154,False,2021-11-28 21:18:37+00:00,The covid vaccine doesn’t prevent one from testing positive. The goal of the vaccine is to reduce the risk of one dying or getting a severe form of the disease if a person happens to contract it. https://t.co/yhujaekAMm,quoted,"['covid', 'one', 'positive', 'reduce', 'testing', 'goal', 'contract', 'severe', 'person', 'dying', 'disease', 'risk', 'happens', 'vaccine', 'getting', 'prevent', 'form']"
en,1466154792812744704,False,2021-11-28 21:18:37+00:00,"There are 44 active cases among people in the 25-to-39 age group at a rate of 39.3 cases per 100,000. 
https://t.co/Pvw0TM6jYY",,"['39', '100', 'per', 'among', '000', 'case', 'rate', '3', 'age', 'group', 'active', '25', '44', 'people']"
en,1466154791717982214,False,2021-11-28 21:18:36+00:00,"In a day full of awful headlines (yet another school shooting, Supreme Court arguments on abortion, TFG's intentional exposure of others to COVID, omicron in the USA, etc.), I'm happy to see one awesome piece of news: STACEY ABRAMS IS RUNNING FOR GOVERNOR OF GA! YES!",,"['covid', 'full', 'awesome', 'yes', 'running', 'ga', 'one', 'headline', 'usa', 'omicron', 'piece', 'stacey', 'another', 'news', 'etc', '!', 'abrams', 'yet', 'tfg', ""'s"", 'see', 'school', 'abortion', 'shooting', 'happy', 'governor', 'exposure', 'day', 'I', 'supreme', ')', 'awful', 'court', 'intentional', '(', 'others', 'argument']"
en,1466154791491440644,False,2021-11-28 21:18:36+00:00,Daily Covid Deaths per 1K Population by County For CA   2021-11-29:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/6frjxqbMqv,,"['covid', 'population', '29', 'per', 'ca', '11', 'analytics', '1k', 'usafacts', 'insight', '2021', 'county', 'death', 'daily', 'team']"
es,1466154791080321029,False,2021-11-28 21:18:36+00:00,"@martintin2714 @2Soberanista @decracow @DespertemosHoy1 @CesarVega_Peri En definitiva, hoy en día se está muriendo en promedio 2 personas por semana acá en Uruguay a causa del Covid. No vacunados obviamente. Ustedes los iluminados con complejo de Neo son los responsables. Chau.",replied_to,"['vacunados', 'covid', 'son', 'causa', '2', 'obviamente', 'por', 'se', 'aca', 'chau', 'esta', 'peri', 'iluminados', 'neo', 'promedio', 'con', 'los', 'complejo', 'persona', 'responsables', 'dia', 'hoy', 'semana', 'de', 'uruguay', 'en', 'del', 'muriendo', 'definitiva', 'ustedes']"
en,1466154789457170433,False,2021-11-28 21:18:36+00:00,"@ksorbs If you tell the truth about COVID transmission rate in Florida, DeSantis will send his Gestapo to bust into your house and point guns at your children.
https://t.co/XXYhh7AZst via @CBSNews",replied_to,"['child', 'covid', 'point', 'gun', 'desantis', 'send', 'rate', 'truth', 'gestapo', 'tell', 'florida', 'transmission', 'bust', 'house']"
nl,1466154789360881669,False,2021-11-28 21:18:36+00:00,"@Forza_U_ @Quinfour Ik heb Rutte's 'bescherming' ook absoluut niet nodig, noch heb ik hem ooit gevraagd ervoor te zorgen dat ik nooit ziek zal worden. 
Rot op! Laat mij gewoon mijn leven leven en als ik covid op mijn pad krijg, dan zien we dan wel weer. Vooralsnog is me dat al 2 jaar niet gelukt 😜",replied_to,"['covid', 'dan', 'noch', 'al', 'leven', 'al', 'zorgen', 'dat', 'ik', '2', 'ervoor', 'rot', 'op', 'gelukt', 'rutte', 'mij', 'nooit', ""'"", 'wel', 'te', 'zal', 'ooit', 'jaar', 'niet', 'hem', '!', 'weer', 'gevraagd', 'mijn', ""'s"", 'absoluut', 'ziek', 'heb', 'nodig', 'gewoon', 'zien', 'ook', ""'bescherming"", 'laat', 'en', 'pad', 'worden', 'vooralsnog', 'krijg']"
en,1466154789310455816,False,2021-11-28 21:18:36+00:00,@TheCynOptimist @SkelleyPriest @AnthonySabatini Were these deaths with covid or deaths from covid?,replied_to,"['?', 'covid', 'death']"
en,1466154789088157696,False,2021-11-28 21:18:36+00:00,"Even more stressors: 
I may or may not be forced to go to youth group tonight

My dad could die but I covered that already

And, for the grand finale, I’m still fucking sick!!! Literally!!! It’s not covid but I’m still kinda feeling shitty!",replied_to,"['covid', 'feeling', 'covered', 'even', 'already', 'kind', 'die', 'could', 'go', 'stressor', 'forced', 'literally', 'sick', 'youth', 'group', 'grand', 'tonight', '!', 'still', 'fucking', 'shitty', 'I', 'finale', 'may', 'dad']"
fr,1466154788559667201,False,2021-11-28 21:18:36+00:00,@mtille @covid_ch @CoronaZeroCH Et dire que @SiggenJP et @CeslaAmarelle viennent d’être réélus 😰🤦🏼‍♀️c’est désespérant et tellement réjouissant pour le virus 🦠 😈 ☠️.,replied_to,"[""d'etre"", 'virus', 'le', 'ch', 'dire', 'que', ""c'est"", 'desesperant', 'viennent', 'tellement', 'rejouissant', 'et', 'pour', 'reelus']"
en,1466154788421263372,False,2021-11-28 21:18:36+00:00,"Anti-vaccine Christian broadcaster Marcus Lamb dies at 64 after contracting Covid https://t.co/IDbiFw3RLj via @Yahoo 
Wadaya say?",,"['broadcaster', 'covid', 'anti', 'contracting', 'dy', '64', 'wadaya', 'christian', '?', 'vaccine', 'marcus', 'lamb', 'say']"
tr,1466154788152922115,False,2021-11-28 21:18:35+00:00,"@SkyZeyn @AkrepGozu Aslında covid bu olabilir mi?
Pcr sayesinde pozitif vakalar sürekli artış gosterdi, işte o zaman gerçek covidi ortaya saldılar.

Ölenler covidden nasıl sanacaktı millet peki, adına covid-19 diyeceklerdi bizim cavitin.

Cavitten ölenlerin çoğu yanlış tedaviden gitti..",replied_to,"['olabilir', 'covid', 'peki', 'covidi', 'sanacakti', 'ortaya', 'olenler', '?', 'adina', 'saldilar', 'sayesinde', 'millet', 'diyeceklerdi', 'tedaviden', 'gitti', 'mi', 'nasil', 'yanlis', 'pcr', 'surekli', 'zaman', 'covidden', 'artis', 'cavitin', 'vakalar', 'cogu', 'gercek', 'pozitif', 'cavitten', 'aslinda', 'gosterdi', 'olenlerin', 'bizim', 'iste', 'bu', '19']"
en,1466154786206609409,False,2021-11-28 21:18:35+00:00,@LALewman Short of a miracle cure for COVID I'll always wear my mask and distance myself from people. I don't give a damn how many weird looks i get from the rednecks in northern AZ. At least I probably won't die from COVID (knock knock),replied_to,"['covid', 'miracle', 'wear', 'short', 'get', 'die', 'people', 'least', 'give', 'distance', 'damn', 'many', 'probably', 'az', 'weird', 'northern', 'cure', 'I', 'always', 'look', ')', 'redneck', 'knock', '(', 'mask']"
en,1466154785376067588,False,2021-11-28 21:18:35+00:00,Omicron variant identified in U.S.: First case of covid-19 linked to new variant found in California - The Washington Post https://t.co/nYkP3q4EWk,,"['case', 'linked', 'covid', 'found', 'california', 'washington', 'first', 'identified', 'variant', 'post', 'omicron', '19', 'new']"
es,1466154784537333765,False,2021-11-28 21:18:35+00:00,"#Mundo | Identifican en California el primer caso de la variante #Omicron del covid-19 en #EEUU

Vía #Univisión 

https://t.co/i4WN7kthUq",,"['covid', 'california', 'via', 'de', 'identifican', 'variante', '|', 'en', 'del', 'el', 'la', 'caso', '19', 'primer']"
en,1466154784117854210,False,2021-11-28 21:18:35+00:00,@GBNEWS @Nigel_Farage Remove all Covid restrictions,replied_to,"['covid', 'farage', 'remove', 'restriction']"
en,1466154784038215682,False,2021-11-28 21:18:35+00:00,"Coming to a Democracy near you...

Where have we seen this before?

#resist #covid covid https://t.co/GYCl2fGs9e",quoted,"['democracy', 'before', 'covid', 'near', 'coming', '?', 'seen']"
es,1466154784017293316,False,2021-11-28 21:18:35+00:00,"“LAS PERSONAS QUE SE VACUNARON DE FEBRERO HASTA FINES DE JULIO PUEDEN ACCEDER A UNA DOSIS DE REFUERZO CONTRA EL COVID-19”.
https://t.co/AXh1UT5VY8 a través de @YouTube https://t.co/YJWG2reCjC",,"['covid', 'hasta', 'que', 'dosis', 'el', 'una', 'se', 'pueden', 'febrero', 'refuerzo', 'vacunaron', 'persona', 'de', 'la', 'contra', '19', 'acceder', 'fine', 'julio']"
es,1466154782591172611,False,2021-11-28 21:18:34+00:00,Que no vengan a joder como en RD en NY que leí que están por declarar dike estado de emergencia otra vez esa vaina ya va ser de por vida vivir con Covid😤😤😤😤😤😤😤😤😤,,"['covid', 'declarar', 'vengan', 'emergencia', 'que', 'vida', 'por', 'joder', 'lei', 'va', 'vivir', 'con', 'ny', 'como', 'ya', 'dike', 'vaina', 'estado', 'rd', 'de', 'otra', 'en', 'esa', 'ser', 'vez', 'estan']"
fr,1466154782578679817,False,2021-11-28 21:18:34+00:00,"Le taux de positivité, sur les sept derniers jours glissants est de 2,4% et le taux d'incidence s'élève à 36,9 pour 100 000 habitants.
https://t.co/wY2iZVxrUP https://t.co/4M34DKF41X",,"['derniers', '9', 'glissants', '4', ""d'incidence"", '36', 'positivite', 'pour', '2', 'le', 'sept', 'et', 'jours', '100', ""s'eleve"", 'est', 'sur', 'de', 'le', '000', 'habitant', 'taux', '%']"
fr,1466154781769089035,False,2021-11-28 21:18:34+00:00,Covid-19 : quel arrêt de travail avec le nouveau protocole sanitaire ? Pour quels enfants la HAS recommande la vaccination ? (via @magicmaman_com) https://t.co/U5nLwWfuHk,,"['covid', 'via', '?', 'pour', 'recommande', 'com', 'quel', 'nouveau', 'la', 'vaccination', 'avec', 'quels', 'enfants', 'travail', 'sanitaire', 'de', 'le', 'arret', 'protocole', ')', '19', '(']"
es,1466154781743804417,False,2021-11-28 21:18:34+00:00,COVID-19: Anuncian que restricciones sobre carné de vacunación se adelantarán al 10 de diciembre https://t.co/8bckRRq6w3 https://t.co/CUV5YQblxc,,"['10', 'covid', 'carne', 'de', 'adelantaran', 'restricciones', 'anuncian', 'que', 'se', 'diciembre', 'al', '19', 'sobre', 'vacunacion']"
en,1466154781093863426,False,2021-11-28 21:18:34+00:00,"@maidenville @JohnCleese We're lucky that covid isn't deadly, aren't we?",replied_to,"['covid', 'lucky', 'deadly', '?', 'we']"
en,1466154780875706370,False,2021-11-28 21:18:34+00:00,"@RyanDevore11 @lfishgirl67 @laurenboebert You need to look at time lines here. When it was first announced it was expected that you might not catch it if vaccinated. However as this virus is not easily predictable and as it evolved it made things more complicated.

No one is claiming now, that you won't catch covid.",replied_to,"['thing', 'covid', 'evolved', 'vaccinated', 'virus', 'one', 'might', 'however', 'catch', 'easily', 'claiming', 'line', 'announced', 'predictable', 'expected', 'need', 'complicated', 'first', 'look', 'time', 'made']"
